"cluster_id","name","kind","k","n_studies","homog","top_theme","name_ok","cls","role"
"group_L0_42650819","Candida/bacterial","pathogen_or_aggregate_exposure",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_42c91464","N-ethyl-2-[(2R,3R,6S)-3-[(4-fluorophenyl)sulfonylamino]-2-(hydroxymethyl)-3,6-dihydro-2H-pyran-6-yl]acetamide","small_molecule",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_4388c4a8",NA,"genetic_knockdown",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_43a51703","Radiation","environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_43aa08a2",NA,"disease_vs_normal",5,5,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_43e5553b",NA,"genetic_knockdown",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_44542228",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_44a76aaf",NA,"genetic_knockout",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_44bc7bb1",NA,"disease_vs_normal",5,5,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_457796db","colon cancer cell line","disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_45ff18ce","iminium betaine","small_molecule",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_46b4b12a","TRUSS-guided prostatic biopsy","environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_46b673b5","TMEFF2","genetic_knockdown",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_46ba512b",NA,"genetic_knockdown",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_46cbe480",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_47111370",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_471ef341",NA,"small_molecule",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_4726b8b1","breast cancer cells","disease_vs_normal",6,6,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_4774ca64",NA,"environmental",5,5,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_47da1af5","cd","disease_vs_normal",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_47dfcb33",NA,"genetic_overexpression",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_48570fad","Young serum","environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_49253f30","neurosurgical removal","mechanical",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_497cdeff",NA,"environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_499b9c8b","paracancerous","disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_499ef163",NA,"genetic_knockdown",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_49b9fc46",NA,"environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_49f9588e",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_4a054ad4","tnbc","disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_4a1f0aae",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_4a417c52",NA,"genetic_knockdown",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_4a54e0e2",NA,"disease_vs_normal",4,4,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_4ae51a12",NA,"pathogen_or_aggregate_exposure",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_4b73ce4c","N-ethyl-2-[(2R,3R,6S)-3-[(4-fluorophenyl)sulfonylamino]-2-(hydroxymethyl)-3,6-dihydro-2H-pyran-6-yl]acetamide","small_molecule",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_4bc129cb",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_4bd44d02",NA,"disease_vs_normal",5,5,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_4bf9c721",NA,"environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_4c014786",NA,"genetic_knockdown",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_4c1c32dd",NA,"small_molecule",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_4cabb218","DG(16:1(9Z)/18:3(6Z,9Z,12Z)/0:0)","small_molecule",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_4d0cd502",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_4d16e67e","colitis associated cancer patient-derived xenograft (pdx)","disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_4d6ef69e",NA,"environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_4db532e0","IFNA1","cytokine_stim",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_4def12ad",NA,"pathogen_or_aggregate_exposure",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_4e5812af","pro-b mll leukemia cell line rs4;11","disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_4ea13e2e",NA,"genetic_knockdown",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_4edc2da1",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_4f04cafa",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_5047a5a6",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_508dcee2","dichlorophenyl dicarboximide fungicide","small_molecule",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_50cb7ea3",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_510a7601","primary ovarian tumor tissue","disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_51354bdb",NA,"genetic_knockdown",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_513ec1bf",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_52634483",NA,"disease_vs_normal",14,14,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_5286033f",NA,"disease_vs_normal",9,9,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_52a9386d",NA,"pathogen_or_aggregate_exposure",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_52b9389b","SNTA1","genetic_knockout",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_52c16b82",NA,"genetic_knockdown",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_52e26912","non-squamous","disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_53b94b1d","Candidemia","pathogen_or_aggregate_exposure",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_53bd77cb","Maine","disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_544f2100",NA,"environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_548184f1","Netherlands Antilles","disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_54a84898",NA,"environmental",8,8,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_54eaa9f0",NA,"disease_vs_normal",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_55396b3b",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_5644acdc","breast cancer cells","disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_5653c1d5","EC 6.3.2.2 (glutamate—cysteine ligase) inhibitor","small_molecule",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_56c1407f",NA,"environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_56dadcac",NA,"environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_56db37a2","TB Negative","environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_56f0424d",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_56fc5a97",NA,"disease_vs_normal",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_570626f2","Old serum","environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_5707125b","primary colon cancer cell","disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_577f1f00",NA,"environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_57863863","Leukemia, Myeloid, Acute","disease_vs_normal",3,3,NA,"wt",TRUE,"OMOGENEO+ben_nominato","canary"
"group_L0_57fa5d82","SLA","genetic_knockdown",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_582c36d0",NA,"disease_vs_normal",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_58597564",NA,"disease_vs_normal",4,4,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_58656e99",NA,"genetic_knockdown",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_59004f1b","Tuberculosis","pathogen_or_aggregate_exposure",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_5920e137",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_59566683",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_599ae8b4",NA,"genetic_knockdown",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_59d4b3c5",NA,"disease_vs_normal",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_59e026d5",NA,"genetic_knockout",4,4,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_59e11984",NA,"disease_vs_normal",4,4,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_5a27c4a9",NA,"environmental",4,4,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_5a7a3372",NA,"genetic_knockdown",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_5aae2836",NA,"disease_vs_normal",4,4,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_5aca0e30",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_5b2c79c9",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_5b41fa4d",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_5c5afb38","MMP27","genetic_knockout",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_5ca9a80e","ITGA7","genetic_overexpression",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_5cdd8052",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_5cdf3266","rituximab","small_molecule",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_5cfcb099",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_5d2e4cae","LARP1","genetic_knockout",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_5d8dfd7e",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_5d930988",NA,"genetic_overexpression",4,4,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_5e4d85f2",NA,"environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_5e7a1a65",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_5eb4ff7f",NA,"disease_vs_normal",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_5fdcc619",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_60725f46",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_6075999b","glioblastoma","disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_60a31fa7","truss-guided prostatic biopsy of clinically advanced/metastatic prostate cancer tissue","disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_60d054a2","breast cancer zr75-1 cells","disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_60f4f1ef",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_6121a1bb","Radiation","environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_61558d92","Old serum","environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_6167edd4",NA,"environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_61d96815",NA,"genetic_knockdown",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_62cb5a4d","nsclc","disease_vs_normal",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_62fa39cb",NA,"disease_vs_normal",8,8,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_63d2e3f1","1kPa substrate stiffness","mechanical",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_63f3869a",NA,"genetic_knockdown",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_643decb4",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_6452f05d",NA,"small_molecule",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_6461c467",NA,"genetic_knockdown",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_64cc317a",NA,"disease_vs_normal",5,5,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_6505e13e",NA,"disease_vs_normal",4,4,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_650c9880","hcc","disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_657d8690",NA,"environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_65e64115","ferrocytochrome b1","small_molecule",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_663d50a3",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_66c4d2fc","Corneal Stroma","disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_66eb5324","% mechanical strain","mechanical",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_66fd51d1",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_670c5143",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_675bcb83",NA,"environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_67b13383","PANX2","genetic_knockout",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_67cb30ad",NA,"genetic_knockdown",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_68083a55","perfusion","environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_68099251",NA,"pathogen_or_aggregate_exposure",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_6840ae3e",NA,"environmental",10,10,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_689ae11e","Young serum","environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_68d451e8",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_69074e55","Old serum","environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_692af30b",NA,"differentiation",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_69847d88","contact inhibition","environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_6990ac95","YWHAH","genetic_overexpression",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_69bcb333","Young serum","environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_6a4a17f8",NA,"disease_vs_normal",4,4,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_6a7dc7cc",NA,"genetic_knockdown",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_6aaebd09","STAG3","genetic_knockout",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_6af34bdb",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_6b4f0de4",NA,"small_molecule",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_6b77d67f",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_6bbae45b",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_6c487c7c",NA,"disease_vs_normal",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_6cc12812",NA,"genetic_knockdown",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_6cd79646",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_6d5de562",NA,"disease_vs_normal",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_6d945f73",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_6dee3997",NA,"pathogen_or_aggregate_exposure",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_6e23c9c6","PSORS1C1","genetic_knockdown",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_6eee4901",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_6f130c77","gastric tumor","disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_6fd78068",NA,"genetic_knockdown",4,4,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_7080728c",NA,"environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_7098197f",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_70d81bd2","glucose","environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_714731b6","Young serum","environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_7171b1b2",NA,"disease_vs_normal",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_71e18398",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_71e4aca2","fc","small_molecule",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_72003adb",NA,"disease_vs_normal",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_724d34de",NA,"disease_vs_normal",4,4,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_7265f136","doxorubicin","small_molecule",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_7278ca2c",NA,"disease_vs_normal",6,6,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_7295bf50",NA,"pathogen_or_aggregate_exposure",6,6,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_72ad41f5","Old serum","environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_73c939ba","Old serum","environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_740b76f3","cholangiocarcinoma cell lines","disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_74fbd881","hcc","disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_7579944e",NA,"disease_vs_normal",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_7598a129",NA,"genetic_knockdown",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_75a6bac1",NA,"genetic_overexpression",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_75c72916","TB Negative","environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_75d8a23a",NA,"genetic_overexpression",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_76492e21",NA,"environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_769fcbfb","Tuberculosis","pathogen_or_aggregate_exposure",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_76ef491b",NA,"disease_vs_normal",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_7715b5a3",NA,"disease_vs_normal",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_77234aab",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_774ced05","Health Planning Technical Assistance","disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_77781306",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_781fd11b",NA,"genetic_knockdown",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_78276c54","neurosurgical removal","mechanical",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_783ce1e2",NA,"genetic_knockdown",6,6,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_78f1ff53","TRIM67","environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_798a7b38",NA,"disease_vs_normal",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_79df2ef1",NA,"pathogen_or_aggregate_exposure",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_7a217411",NA,"genetic_knockdown",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_7a78c241","breast cancer cells","disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_7a7fefa9",NA,"environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_7a808ab2",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_7ac71466","human sclc","disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_7ad6a971","Leukemia, Myeloid, Acute","disease_vs_normal",3,3,NA,"wt",TRUE,"OMOGENEO+ben_nominato","canary"
"group_L0_7b471940",NA,"disease_vs_normal",40,40,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_7b86b2d7",NA,"genetic_knockdown",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_7c1029d4","P-{α-D-GlcpNAc-(1→3)-[D-GroA-(2→1)]-α-D-GlcpNAc-6-yl}-α-D-GlcpNAc-(1→3)-[P-6-[CH2]5NH2]-α-D-GlcpNAc-(1→2)-D-GroA","small_molecule",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_7d239cde",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_7d534ca9",NA,"disease_vs_normal",9,9,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_7d54555e",NA,"genetic_knockout",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L0_7db146e3","Breast Neoplasms","disease_vs_normal",3,3,NA,"wt",TRUE,"OMOGENEO+ben_nominato","canary"
"group_L0_7e4d27ab","Non-alcoholic Fatty Liver Disease","disease_vs_normal",3,3,NA,"wt",TRUE,"OMOGENEO+ben_nominato","canary"
"group_L0_7e9659dc",NA,"differentiation",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
