"cluster_id","anchor_key","k","n_total","studies_in_cluster","canonical_name","contrast_entity","contrast_direction","contrast_control_key","contrast_entity_source","entita_canonica","fonte_risoluzione","fiducia"
"cgroup_L5_21fa70c5","STR:sgrelb||gain||vehicle_untreated",1,4,"GSE242225","SCNN1A","STR:sgrelb","gain","vehicle_untreated","STR","STR:sgrelb","STR_NON_TOCCATO","nessuna"
"cgroup_L5_21fd0226","STR:klk7||gain||vehicle_untreated",1,9,"GSE205531","KLRA1P","STR:klk7","gain","vehicle_untreated","STR","STR:klk7","STR_NON_TOCCATO","nessuna"
"cgroup_L5_2201ddb5","CHEBI:168442+CHEBI:234554||gain||n a+placebo_ownbase",1,101,"GSE197273","Urolithin A","CHEBI:168442+CHEBI:234554","gain","n a+placebo_ownbase","onto","CHEBI:168442+CHEBI:234554","GIA_CANONICO","nessuna"
"cgroup_L5_2204e237","STR:mzf1_as1||gain||empty vector",1,2,"GSE133009","MZF1 antisense RNA 1","STR:mzf1_as1","gain","empty vector","STR","STR:mzf1_as1","STR_NON_TOCCATO","nessuna"
"cgroup_L5_220a7aca","STR:piftd||gain||vd",1,7,"GSE216027","piftd","STR:piftd","gain","vd","STR","STR:piftd","STR_NON_TOCCATO","nessuna"
"cgroup_L5_221314eb","HGNC:6984||gain||wildtype",1,3,"GSE147278","endometrial cancer","HGNC:6984","gain","wildtype","onto","HGNC:6984","GIA_CANONICO","nessuna"
"cgroup_L5_22157265","STR:b_1_1_8||gain||vehicle_untreated",1,32,"GSE193122","SARS-CoV-2","STR:b_1_1_8","gain","vehicle_untreated","STR","STR:b_1_1_8","STR_NON_TOCCATO","nessuna"
"cgroup_L5_221ab888","CHEBI:17376||loss||vehicle_untreated",2,18,"GSE216566;GSE216567",NA,"CHEBI:17376","loss","vehicle_untreated","onto","CHEBI:17376","GIA_CANONICO","nessuna"
"cgroup_L5_221b116e","STR:parkinson||gain||vehicle_untreated",1,5,"GSE160299","Parkinson's disease","STR:parkinson","gain","vehicle_untreated","STR","STR:parkinson","STR_NON_TOCCATO","nessuna"
"cgroup_L5_22218283","STR:il10sp||gain||vehicle_untreated",1,17,"GSE116283",NA,"STR:il10sp","gain","vehicle_untreated","STR","STR:il10sp","STR_NON_TOCCATO","nessuna"
"cgroup_L5_22244d13","STR:sisbno2||gain||ncgrna",1,4,"GSE187784","KLF4","STR:sisbno2","gain","ncgrna","STR","STR:sisbno2","STR_NON_TOCCATO","nessuna"
"cgroup_L5_22284865","STR:wild_type_8wk||gain||vehicle_untreated",1,4,"GSE147513","organoid","STR:wild_type_8wk","gain","vehicle_untreated","STR","STR:wild_type_8wk","STR_NON_TOCCATO","nessuna"
"cgroup_L5_22344eb3","CHEBI:31263||gain||subcutaneous xenograft tumor+vehicle_untreated",1,2,"GSE113803","testosterone","CHEBI:31263","gain","subcutaneous xenograft tumor+vehicle_untreated","onto","CHEBI:31263","GIA_CANONICO","nessuna"
"cgroup_L5_223a2305","HGNC:3446||gain||vehicle_untreated",1,15,"GSE164859","ETS-related gene","HGNC:3446","gain","vehicle_untreated","onto","HGNC:3446","GIA_CANONICO","nessuna"
"cgroup_L5_22439986","STR:hits_16||gain||vehicle_untreated",1,4,"GSE210647","Barrett's esophagus","STR:hits_16","gain","vehicle_untreated","STR","STR:hits_16","STR_NON_TOCCATO","nessuna"
"cgroup_L5_2246acca","STR:zbtb33_si2||gain||vehicle_untreated",1,6,"GSE114245","ZBTB33","STR:zbtb33_si2","gain","vehicle_untreated","STR","STR:zbtb33_si2","STR_NON_TOCCATO","nessuna"
"cgroup_L5_2248a891","CHEBI:42471||gain||vehicle_untreated",5,85,"GSE129153;GSE202436;GSE205261;GSE223514;GSE231591","glutamine","CHEBI:42471","gain","vehicle_untreated","onto","CHEBI:42471","GIA_CANONICO","nessuna"
"cgroup_L5_224e0189","NCBITaxon:837||gain||vehicle_untreated",1,6,"GSE222136","Porphyromonas gingivalis","NCBITaxon:837","gain","vehicle_untreated","onto","NCBITaxon:837","GIA_CANONICO","nessuna"
"cgroup_L5_225fa034","STR:lie_hes4||gain||vehicle_untreated",1,15,"GSE130614","DLL1","STR:lie_hes4","gain","vehicle_untreated","STR","STR:lie_hes4","STR_NON_TOCCATO","nessuna"
"cgroup_L5_22613043","COMBO:dapt+jagged1||gain||vehicle_untreated",1,2,"GSE113753","JAG1","COMBO:dapt+jagged1","gain","vehicle_untreated","COMBO","COMBO:dapt+jagged1","GIA_CANONICO","nessuna"
"cgroup_L5_227052fb","STR:hlya_positive_e_coli_536||gain||vehicle_untreated",1,5,"GSE169213","hlya-positive e. coli 536","STR:hlya_positive_e_coli_536","gain","vehicle_untreated","STR","STR:hlya_positive_e_coli_536","STR_NON_TOCCATO","nessuna"
"cgroup_L5_2272d624","STR:etv6_shrna||block||nc shrna",1,6,"GSE155052","ESRRAP1","STR:etv6_shrna","block","nc shrna","STR","STR:etv6_shrna","STR_NON_TOCCATO","nessuna"
"cgroup_L5_2272e502","STR:q_depleted_medium||gain||vehicle_untreated",1,4,"GSE232604","glutamine","STR:q_depleted_medium","gain","vehicle_untreated","STR","STR:q_depleted_medium","STR_NON_TOCCATO","nessuna"
"cgroup_L5_227ec4b8","STR:lactic_acid_ph_6_8||gain||vehicle_untreated",1,10,"GSE225884",NA,"STR:lactic_acid_ph_6_8","gain","vehicle_untreated","STR","STR:lactic_acid_ph_6_8","STR_NON_TOCCATO","nessuna"
"cgroup_L5_22824c21","COMBO:lps+uric acid||gain||rpmi",1,5,"GSE107821","lipopolysaccharide","COMBO:lps+uric acid","gain","rpmi","COMBO","COMBO:lps+uric acid","GIA_CANONICO","nessuna"
"cgroup_L5_22854e72","STR:galnt7_knockdown||block||shcontrol",1,5,"GSE220942","polypeptide N-acetylgalactosaminyltransferase 7","STR:galnt7_knockdown","block","shcontrol","STR","STR:galnt7_knockdown","STR_NON_TOCCATO","nessuna"
"cgroup_L5_22965ede","STR:by_pcov_gd01||gain||vehicle_untreated",1,6,"GSE217796","infected by pcov-gd01","STR:by_pcov_gd01","gain","vehicle_untreated","STR","STR:by_pcov_gd01","STR_NON_TOCCATO","nessuna"
"cgroup_L5_22980927","STR:sisnd1||gain||sicontrol",1,8,"GSE212840","prostate cancer","STR:sisnd1","gain","sicontrol","STR","STR:sisnd1","STR_NON_TOCCATO","nessuna"
"cgroup_L5_229e8a89","STR:yc01_high||gain||vehicle_untreated",1,2,"GSE121385","human papillomavirus","STR:yc01_high","gain","vehicle_untreated","STR","STR:yc01_high","STR_NON_TOCCATO","nessuna"
"cgroup_L5_22a61c79","STR:mafld||gain||vehicle_untreated",1,12,"GSE183229","hepatocellular carcinoma","STR:mafld","gain","vehicle_untreated","STR","STR:mafld","STR_NON_TOCCATO","nessuna"
"cgroup_L5_22a6a2ae","COMBO:cgp+h2o2||gain||non treated",1,4,"GSE185324","hydrogen peroxide","COMBO:cgp+h2o2","gain","non treated","COMBO","COMBO:cgp+h2o2","GIA_CANONICO","nessuna"
"cgroup_L5_22b38a2a","STR:si_prmt5_1||gain||vehicle_untreated",1,2,"GSE111655","hepatocellular carcinoma","STR:si_prmt5_1","gain","vehicle_untreated","STR","STR:si_prmt5_1","STR_NON_TOCCATO","nessuna"
"cgroup_L5_22c05087","COMBO:fisetin+il17a+rapamycin+tnf||gain||epilife hkgs pest",1,9,"GSE217552","TNF","COMBO:fisetin+il17a+rapamycin+tnf","gain","epilife hkgs pest","COMBO","COMBO:fisetin+il17a+rapamycin+tnf","GIA_CANONICO","nessuna"
"cgroup_L5_22cf7073","STR:rj_4914||gain||vehicle_untreated",1,6,"GSE215067","Crohn's disease","STR:rj_4914","gain","vehicle_untreated","STR","STR:rj_4914","STR_NON_TOCCATO","nessuna"
"cgroup_L5_22d7ffce","STR:sgruvbl2_2_guide_infection||gain||sgneg guide rna infection",1,2,"GSE158550","TTK","STR:sgruvbl2_2_guide_infection","gain","sgneg guide rna infection","STR","STR:sgruvbl2_2_guide_infection","STR_NON_TOCCATO","nessuna"
"cgroup_L5_22e3f840","CHEMBL:CHEMBL4650499||gain||vehicle_untreated",2,16,"GSE174720;GSE265923",NA,"CHEMBL:CHEMBL4650499","gain","vehicle_untreated","onto","CHEMBL:CHEMBL4650499","GIA_CANONICO","nessuna"
"cgroup_L5_22e83fa3","STR:6_ici_174_864_100_um_snc80_100_nm||gain||vehicle_untreated",1,9,"GSE221762","ici 174","STR:6_ici_174_864_100_um_snc80_100_nm","gain","vehicle_untreated","STR","STR:6_ici_174_864_100_um_snc80_100_nm","STR_NON_TOCCATO","nessuna"
"cgroup_L5_22e87838","NCBITaxon:3750||gain||vehicle_untreated",1,13,"GSE176603","ASH1L-AS1","NCBITaxon:3750","gain","vehicle_untreated","onto","NCBITaxon:3750","GIA_CANONICO","nessuna"
"cgroup_L5_22e8d881","STR:52_2_kg_m_obese||gain||lean",1,13,"GSE110729",NA,"STR:52_2_kg_m_obese","gain","lean","STR","STR:52_2_kg_m_obese","STR_NON_TOCCATO","nessuna"
"cgroup_L5_22f5b1dd","STR:tmprss2_2||gain||vehicle_untreated",1,4,"GSE220306","TPST1","STR:tmprss2_2","gain","vehicle_untreated","STR","STR:tmprss2_2","STR_NON_TOCCATO","nessuna"
"cgroup_L5_22ffb2a7","HGNC:2095||gain||vehicle_untreated",1,2,"GSE87167","CLU","HGNC:2095","gain","vehicle_untreated","onto","HGNC:2095","GIA_CANONICO","nessuna"
"cgroup_L5_23076a4a","STR:endothelial_evs||gain||vehicle_untreated",1,9,"GSE231715","oxidized phospholipids","STR:endothelial_evs","gain","vehicle_untreated","STR","STR:endothelial_evs","STR_NON_TOCCATO","nessuna"
"cgroup_L5_230a5de7","STR:hspa9_knockdown||block||vehicle_untreated",1,6,"GSE235550","H4C5","STR:hspa9_knockdown","block","vehicle_untreated","STR","STR:hspa9_knockdown","STR_NON_TOCCATO","nessuna"
"cgroup_L5_230f0ea7","STR:cbx4_shrna1||block||vehicle_untreated",1,2,"GSE252181","CBX4","STR:cbx4_shrna1","block","vehicle_untreated","STR","STR:cbx4_shrna1","STR_NON_TOCCATO","nessuna"
"cgroup_L5_23115b74","COMBO:amlodipine+sars-cov-2||gain||vehicle_untreated",1,6,"GSE159522","amlodipine","COMBO:amlodipine+sars-cov-2","gain","vehicle_untreated","COMBO","COMBO:amlodipine+sars-cov-2","GIA_CANONICO","nessuna"
"cgroup_L5_23119ad8","COMBO:cbd+ethanol||gain||vehicle_untreated",1,16,"GSE232624","Cannabidiol","COMBO:cbd+ethanol","gain","vehicle_untreated","COMBO","COMBO:cbd+ethanol","GIA_CANONICO","nessuna"
"cgroup_L5_23163f84","STR:nanodrug||gain||vehicle_untreated",1,4,"GSE206170","Doxorubicin","STR:nanodrug","gain","vehicle_untreated","STR","STR:nanodrug","STR_NON_TOCCATO","nessuna"
"cgroup_L5_231913e7","STR:cal101||gain||vehicle_untreated",1,6,"GSE101497","idelalisib","STR:cal101","gain","vehicle_untreated","STR","STR:cal101","STR_NON_TOCCATO","nessuna"
"cgroup_L5_2323c29b","STR:transfusions||gain||vehicle_untreated",1,3,"GSE181830","Diamond-Blackfan anemia","STR:transfusions","gain","vehicle_untreated","STR","STR:transfusions","STR_NON_TOCCATO","nessuna"
"cgroup_L5_232a1d8e","COMBO:estrogen+tgf- 1||gain||vehicle_untreated",1,9,"GSE100574","TGFB1","COMBO:estrogen+tgf- 1","gain","vehicle_untreated","COMBO","COMBO:estrogen+tgf- 1","GIA_CANONICO","nessuna"
"cgroup_L5_232ac22c","HGNC:6023||gain||vehicle_untreated",2,13,"GSE138698;GSE161664","IL1RN","HGNC:6023","gain","vehicle_untreated","onto","HGNC:6023","GIA_CANONICO","nessuna"
"cgroup_L5_2333291f","COMBO:ythdf1+ythdf3 followed wild-type||block||ythdf and ythdf knockdown no rescue",1,4,"GSE216570","YTHDF1","COMBO:ythdf1+ythdf3 followed wild-type","block","ythdf and ythdf knockdown no rescue","COMBO","COMBO:ythdf1+ythdf3 followed wild-type","GIA_CANONICO","nessuna"
"cgroup_L5_23339079","CHEBI:5147||gain||vehicle_untreated",1,32,"GSE202436","formoterol","CHEBI:5147","gain","vehicle_untreated","onto","CHEBI:5147","GIA_CANONICO","nessuna"
"cgroup_L5_2336169a","STR:simxy_1||gain||sint s om",1,5,"GSE164289","ovarian cancer","STR:simxy_1","gain","sint s om","STR","STR:simxy_1","STR_NON_TOCCATO","nessuna"
"cgroup_L5_233743cc","NCBITaxon:573||gain||vehicle_untreated_ownbase",1,4,"GSE210797","klebsiellapneumoniae","NCBITaxon:573","gain","vehicle_untreated_ownbase","onto","NCBITaxon:573","GIA_CANONICO","nessuna"
"cgroup_L5_233e6374","CHEBI:16412||gain||ut",1,4,"GSE260787","methemoglobin","CHEBI:16412","gain","ut","onto","CHEBI:16412","GIA_CANONICO","nessuna"
"cgroup_L5_23436234","STR:high_glucose||gain||vehicle_untreated",2,26,"GSE233164;GSE268909",NA,"STR:high_glucose","gain","vehicle_untreated","STR","STR:high_glucose","STR_NON_TOCCATO","nessuna"
"cgroup_L5_2344b0af","STR:after_1st||gain||vehicle_untreated_ownbase",1,11,"GSE159091","non-small cell lung carcinoma","STR:after_1st","gain","vehicle_untreated_ownbase","STR","STR:after_1st","STR_NON_TOCCATO","nessuna"
"cgroup_L5_234cfc68","STR:pooled_sirna_targeting_tnik_rep4||block||non targeting sirna",1,6,"GSE216015","TRAF2 and NCK interacting kinase","STR:pooled_sirna_targeting_tnik_rep4","block","non targeting sirna","STR","STR:pooled_sirna_targeting_tnik_rep4","STR_NON_TOCCATO","nessuna"
"cgroup_L5_23514463","STR:larp7_depleted||gain||vehicle_untreated",1,2,"GSE160279","LARP7","STR:larp7_depleted","gain","vehicle_untreated","STR","STR:larp7_depleted","STR_NON_TOCCATO","nessuna"
"cgroup_L5_2356e32b","CHEBI:2668||gain||vehicle_untreated",2,19,"GSE154613;GSE159522","amlodipine","CHEBI:2668","gain","vehicle_untreated","onto","CHEBI:2668","GIA_CANONICO","nessuna"
"cgroup_L5_23592c2b","STR:diabetic||gain||nondiabetic",1,21,"GSE108971","diabetic","STR:diabetic","gain","nondiabetic","anchor","STR:diabetic","STR_NON_TOCCATO","nessuna"
"cgroup_L5_236828b1","STR:conjunctival_scc||gain||vehicle_untreated",2,30,"GSE147449;GSE149004","conjunctival scc","STR:conjunctival_scc","gain","vehicle_untreated","STR","STR:conjunctival_scc","STR_NON_TOCCATO","nessuna"
"cgroup_L5_236b19a2","STR:prrl_ctrl||gain||sgctrl",1,2,"GSE213892",NA,"STR:prrl_ctrl","gain","sgctrl","STR","STR:prrl_ctrl","STR_NON_TOCCATO","nessuna"
"cgroup_L5_237525d0","STR:nonunion_18_months||gain||n a+vehicle_untreated",1,6,"GSE226566","fracture","STR:nonunion_18_months","gain","n a+vehicle_untreated","STR","STR:nonunion_18_months","STR_NON_TOCCATO","nessuna"
"cgroup_L5_23854d0c","STR:nfia||gain||vehicle_untreated",1,32,"GSE104232","HAP1","STR:nfia","gain","vehicle_untreated","STR","STR:nfia","STR_NON_TOCCATO","nessuna"
"cgroup_L5_23866f2b","STR:co_bone_marrow||gain||vehicle_untreated",1,3,"GSE263960",NA,"STR:co_bone_marrow","gain","vehicle_untreated","STR","STR:co_bone_marrow","STR_NON_TOCCATO","nessuna"
"cgroup_L5_238bbe10","CHEBI:3614||gain||vehicle_untreated",1,2,"GSE144989","chlorhexidine","CHEBI:3614","gain","vehicle_untreated","anchor","CHEBI:3614","GIA_CANONICO","nessuna"
"cgroup_L5_238e5b2d","STR:sma13p||gain||vehicle_untreated",1,3,"GSE199949","ipf","STR:sma13p","gain","vehicle_untreated","STR","STR:sma13p","STR_NON_TOCCATO","nessuna"
"cgroup_L5_238ec2e0","STR:bmi_36_none||gain||vehicle_untreated",1,2,"GSE223313","body mass index","STR:bmi_36_none","gain","vehicle_untreated","STR","STR:bmi_36_none","STR_NON_TOCCATO","nessuna"
"cgroup_L5_238f4dad","CHEBI:95071||gain||vehicle_untreated",2,37,"GSE136534;GSE232283","pracinostat","CHEBI:95071","gain","vehicle_untreated","anchor","CHEBI:95071","GIA_CANONICO","nessuna"
"cgroup_L5_239323a3","STR:smoking||gain||never smoked",1,3,"GSE123141","smoking","STR:smoking","gain","never smoked","anchor","STR:smoking","STR_NON_TOCCATO","nessuna"
"cgroup_L5_23965dc7","CHEBI:49668||gain||vehicle_untreated_ownbase",1,14,"GSE162045","flavanone","CHEBI:49668","gain","vehicle_untreated_ownbase","onto","CHEBI:49668","GIA_CANONICO","nessuna"
"cgroup_L5_239c92a0","HGNC:24854||gain||plvx neo",1,5,"GSE173274",NA,"HGNC:24854","gain","plvx neo","onto","HGNC:24854","GIA_CANONICO","nessuna"
"cgroup_L5_239d17ea","STR:juvenile_nasopharyngeal_angiofibroma||gain||vehicle_untreated",1,3,"GSE99247",NA,"STR:juvenile_nasopharyngeal_angiofibroma","gain","vehicle_untreated","STR","STR:juvenile_nasopharyngeal_angiofibroma","STR_NON_TOCCATO","nessuna"
"cgroup_L5_239d6b39","COMBO:op-1250+ribociclib||gain||vehicle_untreated",1,9,"GSE241943","Ribociclib + PALAZESTRANT","COMBO:op-1250+ribociclib","gain","vehicle_untreated","COMBO","COMBO:op-1250+ribociclib","GIA_CANONICO","nessuna"
"cgroup_L5_23a316dd","STR:activin_a||gain||vehicle_untreated",1,26,"GSE228522","Activin A","STR:activin_a","gain","vehicle_untreated","STR","STR:activin_a","STR_NON_TOCCATO","nessuna"
"cgroup_L5_23a5d938","STR:hs_276_tgf||gain||vehicle_untreated",1,6,"GSE232435","hs-276+tgf-","STR:hs_276_tgf","gain","vehicle_untreated","STR","STR:hs_276_tgf","STR_NON_TOCCATO","nessuna"
"cgroup_L5_23a6a7d6","STR:shtonsl_clone2||gain||shcontrol",1,7,"GSE216239","RNF139","STR:shtonsl_clone2","gain","shcontrol","STR","STR:shtonsl_clone2","STR_NON_TOCCATO","nessuna"
"cgroup_L5_23a784e9","STR:bi_4142||gain||vehicle_untreated",1,6,"GSE181673","bi-4142_100nm_6h","STR:bi_4142","gain","vehicle_untreated","STR","STR:bi_4142","STR_NON_TOCCATO","nessuna"
"cgroup_L5_23a8ab79","STR:rakicidin||gain||vehicle_untreated",1,6,"GSE112058",NA,"STR:rakicidin","gain","vehicle_untreated","STR","STR:rakicidin","STR_NON_TOCCATO","nessuna"
"cgroup_L5_23aab73b","HGNC:6235||gain||vehicle_untreated",1,4,"GSE72268","KCNS3","HGNC:6235","gain","vehicle_untreated","onto","HGNC:6235","GIA_CANONICO","nessuna"
"cgroup_L5_23ac06d1","STR:shrna_g_alpha_12||block||vehicle_untreated",1,6,"GSE229420","G protein subunit alpha 12","STR:shrna_g_alpha_12","block","vehicle_untreated","STR","STR:shrna_g_alpha_12","STR_NON_TOCCATO","nessuna"
"cgroup_L5_23af5469","STR:zt72_clock_knockdown||block||unknown+vehicle_untreated",1,82,"GSE96659","SNORD44","STR:zt72_clock_knockdown","block","unknown+vehicle_untreated","STR","STR:zt72_clock_knockdown","STR_NON_TOCCATO","nessuna"
"cgroup_L5_23b8014b","STR:low_ucp1_eat||loss||vehicle_untreated",1,12,"GSE125856","Low UCP1-eAT","STR:low_ucp1_eat","loss","vehicle_untreated","STR","STR:low_ucp1_eat","STR_NON_TOCCATO","nessuna"
"cgroup_L5_23beb31c","COMBO:6-mp+his||gain||blank",1,2,"GSE236934","<small>L</small>-histidine + purine-6-thiol","COMBO:6-mp+his","gain","blank","COMBO","COMBO:6-mp+his","GIA_CANONICO","nessuna"
"cgroup_L5_23c2596c","STR:pancreas||gain||hc",1,58,"GSE68086","pancreatic cancer","STR:pancreas","gain","hc","STR","STR:pancreas","STR_NON_TOCCATO","nessuna"
"cgroup_L5_23c3b1c0","CHEBI:75991||gain||vehicle_untreated",1,6,"GSE89127","trametinib dimethyl sulfoxide","CHEBI:75991","gain","vehicle_untreated","onto","CHEBI:75991","GIA_CANONICO","nessuna"
"cgroup_L5_23ccc6ca","STR:ibap_20_um||gain||vehicle_untreated",1,4,"GSE191106","ibuprofen","STR:ibap_20_um","gain","vehicle_untreated","STR","STR:ibap_20_um","STR_NON_TOCCATO","nessuna"
"cgroup_L5_23e3b45d","STR:ring1a||gain||vehicle_untreated",1,7,"GSE188721","RAB6C","STR:ring1a","gain","vehicle_untreated","STR","STR:ring1a","STR_NON_TOCCATO","nessuna"
"cgroup_L5_23f1c433","COMBO:apr-246+irradiation||gain||vehicle_untreated",1,18,"GSE232305","phenanthridine","COMBO:apr-246+irradiation","gain","vehicle_untreated","COMBO","COMBO:apr-246+irradiation","GIA_CANONICO","nessuna"
"cgroup_L5_23f1f6c3","STR:shring1b||gain||shctr",1,9,"GSE107176","RING1","STR:shring1b","gain","shctr","STR","STR:shring1b","STR_NON_TOCCATO","nessuna"
