"lib","n","ch_uguali","so_uguali"
"GSE135131rna-seq_mt_2",4,TRUE,TRUE
"GSE135131rna-seq-ch-1",4,TRUE,TRUE
"GSE135131rna-seq-ch-2",3,TRUE,TRUE
"GSE135131rna-seq-ctrl-1",3,TRUE,TRUE
"GSE135131rna-seq-ctrl-2",3,TRUE,TRUE
"GSE135131rna-seq-fa-1",3,TRUE,TRUE
"GSE135131rna-seq-fa-2",4,TRUE,TRUE
"GSE135131rna-seq-kl-1",3,TRUE,TRUE
"GSE135131rna-seq-kl-2",3,TRUE,TRUE
"GSE135131rna-seq-ot-1",3,TRUE,TRUE
"GSE135131rna-seq-ot-2",3,TRUE,TRUE
"GSE137556lm_seq_293t_xist_basu_dcasrx_rep1",3,FALSE,TRUE
"GSE137556lm_seq_293t_xist_basu_dcasrx_rep2",3,FALSE,TRUE
"GSE137556lm_seq_293t_xist_basu_dcasrx_rep3",3,FALSE,TRUE
"GSE138270g1nn_s3",4,TRUE,TRUE
"GSE138270g2mnn_s4",4,TRUE,TRUE
"GSE138270g2mpn_s2",4,TRUE,TRUE
"GSE138270g2mpp_s1",4,TRUE,TRUE
"GSE139393,GSE139398r5020_12h_rnaseq",2,TRUE,TRUE
"GSE139393,GSE139398untreated_t0_rnaseq",2,TRUE,TRUE
"GSE141444lco_rep1",3,TRUE,TRUE
"GSE141444lco_rep2",3,TRUE,TRUE
"GSE141444lvc_rep1",3,TRUE,TRUE
"GSE141444lvc_rep2",3,TRUE,TRUE
"GSE142730ipsc-derived astrocytes, c9",2,TRUE,TRUE
"GSE142730ipsc-derived astrocytes, contr",2,TRUE,TRUE
"GSE144296vza01701r",24,FALSE,TRUE
"GSE144296vza01702r",24,FALSE,TRUE
"GSE144296vza01706r",24,FALSE,TRUE
"GSE144296vza01707r",22,FALSE,TRUE
"GSE14463915_s6_r1_001",2,TRUE,TRUE
"GSE14463916_s7_r1_001",2,TRUE,TRUE
"GSE1446392_s1_r1_001",2,TRUE,TRUE
"GSE1446394_s2_r1_001",2,TRUE,TRUE
"GSE1446395_s3_r1_001",2,TRUE,TRUE
"GSE1446396_s4_r1_001",2,FALSE,TRUE
"GSE1446397_s5_r1_001",2,TRUE,TRUE
"GSE145531,GSE145669nonsaa_sc02",2,TRUE,TRUE
"GSE145531,GSE145669nonsaa_sc04",2,TRUE,TRUE
"GSE145531,GSE145669nonsaa_sc05",2,TRUE,TRUE
"GSE145531,GSE145669nonsaa_sc07",2,TRUE,TRUE
"GSE145531,GSE145669nonsaa_sc08",2,TRUE,TRUE
"GSE145531,GSE145669nonsaa_sc11",2,TRUE,TRUE
"GSE145531,GSE145669nonsaa_sc13",2,TRUE,TRUE
"GSE145531,GSE145669nonsaa_sc15",2,TRUE,TRUE
"GSE145531,GSE145669nonsaa_sc18",2,TRUE,TRUE
"GSE145531,GSE145669nonsaa_sc20",2,TRUE,TRUE
"GSE145531,GSE145669nonsaa_sc21",2,TRUE,TRUE
"GSE145531,GSE145669nonsaa_sc22",2,TRUE,TRUE
"GSE145531,GSE145669nonsaa_sc23",2,TRUE,TRUE
"GSE145531,GSE145669nonsaa_sc24",2,TRUE,TRUE
"GSE145531,GSE145669nonsaa_sc25",2,TRUE,TRUE
"GSE145531,GSE145669nonsaa_sc27",2,TRUE,TRUE
"GSE145531,GSE145669nonsaa_sc29",2,TRUE,TRUE
"GSE145531,GSE145669nonsaa_sc30",2,TRUE,TRUE
"GSE145668p15res_sc01",2,FALSE,TRUE
"GSE145668p15res_sc02",3,FALSE,TRUE
"GSE145668p15res_sc03",3,FALSE,TRUE
"GSE145668p15res_sc04",4,FALSE,TRUE
"GSE145668p15res_sc05",4,FALSE,TRUE
"GSE145668p15res_sc06",3,FALSE,TRUE
"GSE145668p15res_sc07",3,FALSE,TRUE
"GSE145668p15res_sc08",5,FALSE,TRUE
"GSE145668p15res_sc09",4,FALSE,TRUE
"GSE145668p15res_sc10",4,FALSE,TRUE
"GSE145668p15res_sc11",4,FALSE,TRUE
"GSE145668p15res_sc12",3,FALSE,TRUE
"GSE145668p15res_sc13",5,FALSE,TRUE
"GSE145668p15res_sc14",4,FALSE,TRUE
"GSE145668p15res_sc15",3,FALSE,TRUE
"GSE145668p15res_sc16",6,FALSE,TRUE
"GSE145668p15res_sc17",4,FALSE,TRUE
"GSE145668p15res_sc18",3,FALSE,TRUE
"GSE145668p15res_sc19",4,FALSE,TRUE
"GSE145668p15res_sc20",4,FALSE,TRUE
"GSE145668p15res_sc21",4,FALSE,TRUE
"GSE145668p15res_sc22",5,FALSE,TRUE
"GSE145668p15res_sc24",4,FALSE,TRUE
"GSE145668p15res_sc25",4,FALSE,TRUE
"GSE145668p15res_sc26",2,FALSE,TRUE
"GSE145668p15res_sc27",4,FALSE,TRUE
"GSE145668p15res_sc28",3,FALSE,TRUE
"GSE145668p15res_sc29",3,FALSE,TRUE
"GSE145668p15res_sc30",2,FALSE,TRUE
"GSE145668p15res_sc31",5,FALSE,TRUE
"GSE145668p15res_sc32",3,FALSE,TRUE
"GSE145668p15res_sc33",2,FALSE,TRUE
"GSE145668p15res_sc35",4,FALSE,TRUE
"GSE145668p15res_sc36",3,FALSE,TRUE
"GSE145668p15res_sc37",5,FALSE,TRUE
"GSE145668p15res_sc38",4,FALSE,TRUE
"GSE145668p15res_sc39",4,FALSE,TRUE
"GSE145668p15res_sc40",4,FALSE,TRUE
"GSE145668p15res_sc41",6,FALSE,TRUE
"GSE145668p15res_sc42",3,FALSE,TRUE
"GSE145668p15res_sc43",4,FALSE,TRUE
"GSE145668p15res_sc44",4,FALSE,TRUE
"GSE145668p15res_sc45",4,FALSE,TRUE
"GSE145668p15res_sc46",3,FALSE,TRUE
"GSE145668p15res_sc47",5,FALSE,TRUE
"GSE145668p15res_sc48",5,FALSE,TRUE
"GSE145668p15res_sc49",6,FALSE,TRUE
"GSE145668p15res_sc50",4,FALSE,TRUE
"GSE145668p15res_sc51",4,FALSE,TRUE
"GSE145668p15res_sc52",5,FALSE,TRUE
"GSE145668p15res_sc53",5,FALSE,TRUE
"GSE145668p15res_sc54",3,FALSE,TRUE
"GSE145668p15res_sc55",4,FALSE,TRUE
"GSE145668p15res_sc56",3,FALSE,TRUE
"GSE145668p15res_sc57",6,FALSE,TRUE
"GSE145668p15res_sc58",4,FALSE,TRUE
"GSE145668p15res_sc59",5,FALSE,TRUE
"GSE145668p15res_sc60",4,FALSE,TRUE
"GSE145668p15res_sc61",4,FALSE,TRUE
"GSE145668p15res_sc62",6,FALSE,TRUE
"GSE145668p15res_sc63",3,FALSE,TRUE
"GSE145668p15res_sc64",5,FALSE,TRUE
"GSE145668p15res_sc65",5,FALSE,TRUE
"GSE145668p15res_sc66",5,FALSE,TRUE
"GSE145668p15res_sc67",3,FALSE,TRUE
"GSE145668p15res_sc68",4,FALSE,TRUE
"GSE145668p15res_sc69",6,FALSE,TRUE
"GSE145668p15res_sc70",6,FALSE,TRUE
"GSE145668p15res_sc71",6,FALSE,TRUE
"GSE145668p15res_sc72",5,FALSE,TRUE
"GSE145668p15res_sc73",4,FALSE,TRUE
"GSE145668p15res_sc74",6,FALSE,TRUE
"GSE145668p15res_sc75",5,FALSE,TRUE
"GSE145668p15res_sc77",3,FALSE,TRUE
"GSE145668p15res_sc78",4,FALSE,TRUE
"GSE145668p15res_sc79",5,FALSE,TRUE
"GSE145668p15res_sc80",5,FALSE,TRUE
"GSE145668p15res_sc81",6,FALSE,TRUE
"GSE145668p15res_sc82",4,FALSE,TRUE
"GSE145668p15res_sc83",4,FALSE,TRUE
"GSE145668p15res_sc84",5,FALSE,TRUE
"GSE145668p15res_sc85",5,FALSE,TRUE
"GSE145668p15res_sc86",5,FALSE,TRUE
"GSE145668p15res_sc87",5,FALSE,TRUE
"GSE145668p15res_sc88",5,FALSE,TRUE
"GSE145668p15res_sc89",5,FALSE,TRUE
"GSE145668p15res_sc90",5,FALSE,TRUE
"GSE145668p15res_sc91",5,FALSE,TRUE
"GSE145668p15res_sc92",3,FALSE,TRUE
"GSE145668p15res_sc93",3,FALSE,TRUE
"GSE145668p15res_sc94",4,FALSE,TRUE
"GSE145668p15res_sc95",3,FALSE,TRUE
"GSE145668p15res_sc96",4,FALSE,TRUE
"GSE145668p1res_sc01",4,FALSE,TRUE
"GSE145668p1res_sc02",4,FALSE,TRUE
"GSE145668p1res_sc03",5,FALSE,TRUE
"GSE145668p1res_sc04",5,FALSE,TRUE
"GSE145668p1res_sc05",3,FALSE,TRUE
"GSE145668p1res_sc06",5,FALSE,TRUE
"GSE145668p1res_sc07",4,FALSE,TRUE
"GSE145668p1res_sc08",4,FALSE,TRUE
"GSE145668p1res_sc09",5,FALSE,TRUE
"GSE145668p1res_sc10",5,FALSE,TRUE
"GSE145668p1res_sc11",5,FALSE,TRUE
"GSE145668p1res_sc12",3,FALSE,TRUE
"GSE145668p1res_sc13",5,FALSE,TRUE
"GSE145668p1res_sc14",4,FALSE,TRUE
"GSE145668p1res_sc15",4,FALSE,TRUE
"GSE145668p1res_sc16",3,FALSE,TRUE
"GSE145668p1res_sc17",4,FALSE,TRUE
"GSE145668p1res_sc19",4,FALSE,TRUE
"GSE145668p1res_sc20",5,FALSE,TRUE
"GSE145668p1res_sc21",5,FALSE,TRUE
"GSE145668p1res_sc22",5,FALSE,TRUE
"GSE145668p1res_sc24",4,FALSE,TRUE
"GSE145668p1res_sc25",5,FALSE,TRUE
"GSE145668p1res_sc26",3,TRUE,TRUE
"GSE145668p1res_sc27",5,FALSE,TRUE
"GSE145668p1res_sc28",4,FALSE,TRUE
"GSE145668p1res_sc29",3,FALSE,TRUE
"GSE145668p1res_sc30",5,FALSE,TRUE
"GSE145668p1res_sc31",4,FALSE,TRUE
"GSE145668p1res_sc32",4,FALSE,TRUE
"GSE145668p1res_sc33",4,FALSE,TRUE
"GSE145668p1res_sc35",4,FALSE,TRUE
"GSE145668p1res_sc36",4,FALSE,TRUE
"GSE145668p1res_sc37",5,FALSE,TRUE
"GSE145668p1res_sc38",5,FALSE,TRUE
"GSE145668p1res_sc39",5,FALSE,TRUE
"GSE145668p1res_sc40",4,FALSE,TRUE
"GSE145668p1res_sc41",3,FALSE,TRUE
"GSE145668p1res_sc42",4,FALSE,TRUE
"GSE145668p1res_sc43",4,FALSE,TRUE
"GSE145668p1res_sc44",5,FALSE,TRUE
"GSE145668p1res_sc45",4,FALSE,TRUE
"GSE145668p1res_sc46",5,FALSE,TRUE
"GSE145668p1res_sc47",5,FALSE,TRUE
"GSE145668p1res_sc48",4,FALSE,TRUE
"GSE145668p1res_sc49",6,FALSE,TRUE
"GSE145668p1res_sc50",4,FALSE,TRUE
"GSE145668p1res_sc51",4,FALSE,TRUE
"GSE145668p1res_sc52",4,FALSE,TRUE
"GSE145668p1res_sc53",2,FALSE,TRUE
"GSE145668p1res_sc54",4,FALSE,TRUE
"GSE145668p1res_sc55",4,FALSE,TRUE
"GSE145668p1res_sc56",5,FALSE,TRUE
"GSE145668p1res_sc57",4,FALSE,TRUE
"GSE145668p1res_sc58",4,FALSE,TRUE
"GSE145668p1res_sc59",5,FALSE,TRUE
"GSE145668p1res_sc60",5,FALSE,TRUE
"GSE145668p1res_sc61",5,FALSE,TRUE
"GSE145668p1res_sc62",5,FALSE,TRUE
"GSE145668p1res_sc63",5,FALSE,TRUE
"GSE145668p1res_sc64",6,FALSE,TRUE
"GSE145668p1res_sc65",5,FALSE,TRUE
"GSE145668p1res_sc66",3,FALSE,TRUE
"GSE145668p1res_sc67",6,FALSE,TRUE
"GSE145668p1res_sc68",5,FALSE,TRUE
"GSE145668p1res_sc69",4,FALSE,TRUE
"GSE145668p1res_sc70",3,FALSE,TRUE
"GSE145668p1res_sc71",5,FALSE,TRUE
"GSE145668p1res_sc72",6,FALSE,TRUE
"GSE145668p1res_sc73",6,FALSE,TRUE
"GSE145668p1res_sc74",5,FALSE,TRUE
"GSE145668p1res_sc75",5,FALSE,TRUE
"GSE145668p1res_sc77",5,FALSE,TRUE
"GSE145668p1res_sc78",5,FALSE,TRUE
"GSE145668p1res_sc79",5,FALSE,TRUE
"GSE145668p1res_sc80",5,FALSE,TRUE
"GSE145668p1res_sc81",5,FALSE,TRUE
"GSE145668p1res_sc82",6,FALSE,TRUE
"GSE145668p1res_sc83",5,FALSE,TRUE
"GSE145668p1res_sc84",6,FALSE,TRUE
"GSE145668p1res_sc85",5,FALSE,TRUE
"GSE145668p1res_sc86",5,FALSE,TRUE
"GSE145668p1res_sc87",4,FALSE,TRUE
"GSE145668p1res_sc88",4,FALSE,TRUE
"GSE145668p1res_sc89",6,FALSE,TRUE
"GSE145668p1res_sc90",4,FALSE,TRUE
"GSE145668p1res_sc91",6,FALSE,TRUE
"GSE145668p1res_sc92",6,FALSE,TRUE
"GSE145668p1res_sc93",5,FALSE,TRUE
"GSE145668p1res_sc94",6,FALSE,TRUE
"GSE145668p1res_sc95",6,FALSE,TRUE
"GSE145668p1res_sc96",4,FALSE,TRUE
"GSE145668p3res_sc01",5,FALSE,TRUE
"GSE145668p3res_sc02",5,FALSE,TRUE
"GSE145668p3res_sc03",7,FALSE,TRUE
"GSE145668p3res_sc04",7,FALSE,TRUE
"GSE145668p3res_sc05",7,FALSE,TRUE
"GSE145668p3res_sc06",7,FALSE,TRUE
"GSE145668p3res_sc07",7,FALSE,TRUE
"GSE145668p3res_sc08",7,FALSE,TRUE
"GSE145668p3res_sc09",7,FALSE,TRUE
"GSE145668p3res_sc10",6,FALSE,TRUE
"GSE145668p3res_sc11",6,FALSE,TRUE
"GSE145668p3res_sc12",7,FALSE,TRUE
"GSE145668p3res_sc13",7,FALSE,TRUE
"GSE145668p3res_sc14",6,FALSE,TRUE
"GSE145668p3res_sc15",7,FALSE,TRUE
"GSE145668p3res_sc16",7,FALSE,TRUE
"GSE145668p3res_sc17",6,FALSE,TRUE
"GSE145668p3res_sc18",7,FALSE,TRUE
"GSE145668p3res_sc19",6,FALSE,TRUE
"GSE145668p3res_sc20",7,FALSE,TRUE
"GSE145668p3res_sc21",7,FALSE,TRUE
"GSE145668p3res_sc22",7,FALSE,TRUE
"GSE145668p3res_sc24",6,FALSE,TRUE
"GSE145668p3res_sc25",5,FALSE,TRUE
"GSE145668p3res_sc26",7,FALSE,TRUE
"GSE145668p3res_sc27",7,FALSE,TRUE
"GSE145668p3res_sc28",7,FALSE,TRUE
"GSE145668p3res_sc29",7,FALSE,TRUE
"GSE145668p3res_sc30",4,FALSE,TRUE
"GSE145668p3res_sc31",7,FALSE,TRUE
"GSE145668p3res_sc32",6,FALSE,TRUE
"GSE145668p3res_sc33",6,FALSE,TRUE
"GSE145668p3res_sc35",6,FALSE,TRUE
"GSE145668p3res_sc36",6,FALSE,TRUE
"GSE145668p3res_sc37",6,FALSE,TRUE
"GSE145668p3res_sc38",6,FALSE,TRUE
"GSE145668p3res_sc39",6,FALSE,TRUE
"GSE145668p3res_sc40",5,FALSE,TRUE
"GSE145668p3res_sc41",5,FALSE,TRUE
"GSE145668p3res_sc42",5,FALSE,TRUE
"GSE145668p3res_sc43",6,FALSE,TRUE
"GSE145668p3res_sc44",6,FALSE,TRUE
"GSE145668p3res_sc45",6,FALSE,TRUE
"GSE145668p3res_sc46",6,FALSE,TRUE
"GSE145668p3res_sc47",2,TRUE,TRUE
"GSE145668p3res_sc48",3,FALSE,TRUE
"GSE145668p3res_sc49",6,FALSE,TRUE
"GSE145668p3res_sc50",5,FALSE,TRUE
"GSE145668p3res_sc51",6,FALSE,TRUE
"GSE145668p3res_sc52",6,FALSE,TRUE
"GSE145668p3res_sc53",5,FALSE,TRUE
"GSE145668p3res_sc54",6,FALSE,TRUE
"GSE145668p3res_sc55",6,FALSE,TRUE
"GSE145668p3res_sc56",5,FALSE,TRUE
"GSE145668p3res_sc57",5,FALSE,TRUE
"GSE145668p3res_sc58",4,FALSE,TRUE
"GSE145668p3res_sc59",6,FALSE,TRUE
"GSE145668p3res_sc60",6,FALSE,TRUE
"GSE145668p3res_sc61",6,FALSE,TRUE
"GSE145668p3res_sc62",6,FALSE,TRUE
"GSE145668p3res_sc63",4,FALSE,TRUE
"GSE145668p3res_sc64",7,FALSE,TRUE
"GSE145668p3res_sc65",7,FALSE,TRUE
"GSE145668p3res_sc66",4,FALSE,TRUE
"GSE145668p3res_sc67",7,FALSE,TRUE
"GSE145668p3res_sc68",7,FALSE,TRUE
"GSE145668p3res_sc69",7,FALSE,TRUE
"GSE145668p3res_sc70",7,FALSE,TRUE
"GSE145668p3res_sc71",7,FALSE,TRUE
"GSE145668p3res_sc72",6,FALSE,TRUE
"GSE145668p3res_sc73",7,FALSE,TRUE
"GSE145668p3res_sc74",6,FALSE,TRUE
"GSE145668p3res_sc75",6,FALSE,TRUE
"GSE145668p3res_sc76",7,FALSE,TRUE
"GSE145668p3res_sc77",7,FALSE,TRUE
"GSE145668p3res_sc78",6,FALSE,TRUE
"GSE145668p3res_sc79",7,FALSE,TRUE
"GSE145668p3res_sc80",6,FALSE,TRUE
"GSE145668p3res_sc81",7,FALSE,TRUE
"GSE145668p3res_sc82",6,FALSE,TRUE
"GSE145668p3res_sc83",7,FALSE,TRUE
"GSE145668p3res_sc84",6,FALSE,TRUE
"GSE145668p3res_sc85",7,FALSE,TRUE
"GSE145668p3res_sc86",7,FALSE,TRUE
"GSE145668p3res_sc87",5,FALSE,TRUE
"GSE145668p3res_sc88",7,FALSE,TRUE
"GSE145668p3res_sc89",7,FALSE,TRUE
"GSE145668p3res_sc90",5,FALSE,TRUE
"GSE145668p3res_sc91",7,FALSE,TRUE
"GSE145668p3res_sc92",6,FALSE,TRUE
"GSE145668p3res_sc93",3,TRUE,TRUE
"GSE145668p3res_sc94",6,FALSE,TRUE
"GSE145668p3res_sc95",3,FALSE,TRUE
"GSE145668p3res_sc96",7,FALSE,TRUE
"GSE145668,GSE145669ctrl1_sc01",23,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc02",23,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc03",23,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc04",22,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc05",23,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc06",21,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc07",23,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc08",22,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc09",23,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc10",23,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc11",23,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc12",21,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc13",21,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc14",22,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc15",21,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc16",18,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc17",23,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc18",23,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc19",19,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc20",23,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc21",23,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc22",23,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc24",19,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc25",20,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc26",18,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc27",22,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc28",23,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc29",23,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc30",23,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc31",21,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc32",23,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc33",22,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc35",23,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc36",22,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc37",22,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc38",23,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc39",22,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc40",23,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc41",23,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc42",22,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc43",23,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc44",22,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc45",23,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc46",23,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc47",20,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc48",22,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc49",22,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc50",21,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc51",21,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc52",21,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc53",22,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc54",19,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc55",20,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc56",22,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc57",20,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc58",22,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc59",22,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc60",22,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc61",19,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc62",20,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc63",21,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc64",16,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc65",16,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc66",14,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc67",20,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc68",16,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc69",21,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc70",21,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc71",19,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc72",21,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc73",19,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc74",22,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc75",21,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc77",20,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc78",19,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc79",20,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc80",17,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc81",18,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc82",20,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc83",21,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc84",20,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc85",20,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc86",21,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc87",22,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc88",22,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc89",17,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc90",20,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc91",21,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc92",15,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc93",18,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc94",19,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc95",19,TRUE,TRUE
"GSE145668,GSE145669ctrl1_sc96",21,TRUE,TRUE
"GSE145668,GSE145669ctrl2_sc01",10,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc02",7,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc03",9,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc04",9,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc05",11,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc06",11,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc07",10,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc08",10,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc09",9,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc10",11,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc11",11,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc12",11,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc13",9,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc14",11,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc15",9,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc16",9,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc17",9,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc18",11,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc19",11,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc20",11,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc21",11,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc22",9,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc24",10,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc25",11,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc26",9,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc27",11,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc28",10,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc29",9,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc30",9,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc31",10,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc32",10,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc33",11,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc35",10,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc36",10,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc37",10,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc38",10,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc39",11,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc40",10,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc41",9,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc42",8,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc43",11,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc44",11,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc45",11,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc46",11,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc47",10,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc48",10,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc49",8,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc50",8,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc51",8,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc52",11,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc53",11,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc54",11,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc55",8,FALSE,TRUE
"GSE145668,GSE145669ctrl2_sc56",10,FALSE,TRUE
