"studio","braccio","a","b","r","dichiarata","dep_a","dep_b"
"GSE147876,GSE147877","GSM4447603,GSM4447605","GSM4447603","GSM4447605",0.993670027671758,FALSE,25782029,17974741
"GSE190031","GSM5712125,GSM5712126,GSM5712127","GSM5712125","GSM5712127",0.993668166685479,FALSE,23701715,22546691
"GSE89917,GSE89939","GSM2393194,GSM2393195","GSM2393194","GSM2393195",0.993667406427035,FALSE,35161846,29335386
"GSE207291","GSM6283930,GSM6283931","GSM6283930","GSM6283931",0.993666853927575,FALSE,22101528,23610797
"GSE159782","GSM4844561,GSM4844562,GSM4844569,GSM4844","GSM4844561","GSM4844562",0.993661299384323,FALSE,14712909,14804178
"GSE205890","GSM6234931,GSM6234932,GSM6234933","GSM6234931","GSM6234932",0.993658473532504,FALSE,28642941,28801738
"GSE252576,GSE252578","GSM8003442,GSM8003443,GSM8003444,GSM8003","GSM8003442","GSM8003444",0.993655517226229,FALSE,22299031,26145558
"GSE126750","GSM3612124,GSM3612125,GSM3612126","GSM3612125","GSM3612126",0.993643691435732,FALSE,39760649,43165204
"GSE144484","GSM4289036,GSM4289037,GSM4289038","GSM4289037","GSM4289038",0.993642242824336,FALSE,18987033,18541516
"GSE217334","GSM6714224,GSM6714226,GSM6714227,GSM6714","GSM6714226","GSM6714227",0.993642048229123,FALSE,20506354,19263287
"GSE217334","GSM6714224,GSM6714226,GSM6714227,GSM6714","GSM6714227","GSM6714228",0.993641716329871,FALSE,19263287,20947570
"GSE117610","GSM3305119,GSM3305120","GSM3305119","GSM3305120",0.993641426506801,FALSE,13601437,19532969
"GSE254310","GSM8037531,GSM8037532,GSM8037533","GSM8037532","GSM8037533",0.993637392402557,FALSE,21849157,22766075
"GSE226358","GSM7073879,GSM7073881,GSM7073883,GSM7073","GSM7073887","GSM7073899",0.993637097257256,FALSE,21284025,28295695
"GSE119088","GSM3357699,GSM3357700,GSM3357701","GSM3357700","GSM3357701",0.993636729247242,FALSE,16169859,15918223
"GSE148342","GSM4460608,GSM4460609,GSM4460610,GSM4460","GSM4460608","GSM4460610",0.993635861122988,FALSE,25464111,23543464
"GSE161176","GSM4891037,GSM4891038,GSM4891039,GSM4891","GSM4891100","GSM4891102",0.993635168353298,FALSE,17251472,17718452
"GSE236205","GSM7519775,GSM7519776","GSM7519775","GSM7519776",0.993632693700883,FALSE,18328717,17852115
"GSE126775","GSM3612711,GSM3612712,GSM3612713","GSM3612712","GSM3612713",0.993630058207226,FALSE,20744565,18977462
"GSE158765","GSM4810058,GSM4809995,GSM4810157,GSM4810","GSM4810049","GSM4810050",0.993628719518034,FALSE,38644828,45604805
"GSE217421,GSE217424","GSM6717321,GSM6717322,GSM6717323,GSM6717","GSM6717368","GSM6717369",0.993625814480129,FALSE,55872976,44409707
"GSE130246","GSM3734470,GSM3734471,GSM3734472","GSM3734470","GSM3734472",0.993624283351153,FALSE,17476596,20428321
"GSE244754","GSM7829097,GSM7829098,GSM7829099","GSM7829098","GSM7829099",0.993624216388959,FALSE,30919459,49322094
"GSE119606","GSM3378749,GSM3378750,GSM3378751","GSM3378750","GSM3378751",0.993622514455292,FALSE,22492507,22265604
"GSE192771","GSM5765161,GSM5765162,GSM5765163","GSM5765161","GSM5765163",0.993622254094338,FALSE,25460159,19903939
"GSE118548","GSM3332287,GSM3332288,GSM3332289","GSM3332287","GSM3332289",0.993621734738535,FALSE,44341092,28785817
"GSE181229","GSM5493221,GSM5493222,GSM5493223,GSM5493","GSM5493222","GSM5493225",0.993619859820901,FALSE,75238410,34054169
"GSE100855","GSM2695258,GSM2695268,GSM2695269,GSM2695","GSM2695268","GSM2695269",0.993619262555418,FALSE,20298186,15894545
"GSE155000,GSE155002","GSM4693026,GSM4693024,GSM4693025","GSM4693026","GSM4693025",0.993618261853137,FALSE,17361556,16540413
"GSE126775","GSM3612705,GSM3612706,GSM3612707","GSM3612705","GSM3612706",0.99361527850645,FALSE,18014347,18401888
"GSE100855","GSM2695283,GSM2695284,GSM2695285","GSM2695284","GSM2695285",0.993614611422148,FALSE,15591252,18863839
"GSE160671","GSM4876713,GSM4876714,GSM4876715,GSM4876","GSM4876714","GSM4876716",0.993610430731383,FALSE,21399278,21219386
"GSE196113","GSM5860223,GSM5860224,GSM5860225","GSM5860223","GSM5860225",0.993610153258724,FALSE,24463071,26639359
"GSE104766","GSM2807392,GSM2807399,GSM2807400,GSM2807","GSM2807399","GSM2807400",0.993604836985674,FALSE,25987686,35620630
"GSE141585","GSM4209227,GSM4209228,GSM4209229","GSM4209227","GSM4209229",0.993599581105455,FALSE,25368620,14666925
"GSE179395","GSM5416902,GSM5416903,GSM5416904,GSM5416","GSM5416905","GSM5416906",0.993592148047917,FALSE,19999844,33408547
"GSE156038","GSM4720936,GSM4720937","GSM4720936","GSM4720937",0.993591393561571,FALSE,20890278,21174427
"GSE226358","GSM7073880,GSM7073882,GSM7073884,GSM7073","GSM7073888","GSM7073902",0.993589100902813,FALSE,20010341,21666812
"GSE214052,GSE214054","GSM6598407,GSM6598408","GSM6598407","GSM6598408",0.993585892017095,FALSE,17565692,21480515
"GSE236896,GSE237665","GSM7584995,GSM7584996","GSM7584995","GSM7584996",0.993585582657599,FALSE,38579390,40519415
"GSE130246","GSM3734464,GSM3734465,GSM3734466","GSM3734465","GSM3734466",0.993584722283588,FALSE,20066339,25048910
"GSE158305,GSE158307","GSM4796785,GSM4796786,GSM4796787,GSM4796","GSM4796797","GSM4796799",0.99358409418792,FALSE,17892350,15093559
"GSE139963","GSM4150586,GSM4150587,GSM4150588","GSM4150586","GSM4150588",0.993583269791295,FALSE,24054595,22623909
"GSE157364","GSM4763708,GSM4763712,GSM4763716,GSM4763","GSM4763708","GSM4763712",0.99357952876935,FALSE,31600917,27785077
"GSE217334","GSM6714180,GSM6714182,GSM6714183,GSM6714","GSM6714182","GSM6714183",0.993577810511047,FALSE,26265195,19025684
"GSE202885","GSM6135073,GSM6135074,GSM6135075","GSM6135073","GSM6135074",0.993576668946289,FALSE,34744310,33524918
"GSE155832","GSM4712723,GSM4712724,GSM4712725,GSM4712","GSM4712723","GSM4712725",0.993575561975928,FALSE,29975266,33836337
"GSE225751","GSM7055504,GSM7055506,GSM7055508","GSM7055504","GSM7055506",0.99357381439368,FALSE,32811616,28194224
"GSE163539","GSM4981333,GSM4981334,GSM4981335","GSM4981334","GSM4981335",0.993570094870253,FALSE,21014904,18693856
"GSE222658","GSM6928396,GSM6928397,GSM6928398","GSM6928396","GSM6928397",0.99356702231962,FALSE,20458855,19736255
"GSE184156","GSM5579306,GSM5579307,GSM5579308","GSM5579306","GSM5579307",0.993566630716357,FALSE,21860580,20863921
"GSE104869","GSM2809138,GSM2809139","GSM2809138","GSM2809139",0.993564512553556,FALSE,25393983,16172442
"GSE244754","GSM7829052,GSM7829053,GSM7829054","GSM7829053","GSM7829054",0.993563817080649,FALSE,25470823,26720006
"GSE155923","GSM4715904,GSM4715905,GSM4715906,GSM4715","GSM4715906","GSM4715909",0.993563777311291,FALSE,21203266,17543649
"GSE184168","GSM5579529,GSM5579530,GSM5579531","GSM5579529","GSM5579531",0.993561499173631,FALSE,30754860,25772254
"GSE104193","GSM2791579,GSM2791583,GSM2791587,GSM2791","GSM2791583","GSM2791591",0.993560312183121,FALSE,33609392,41575472
"GSE207122","GSM6278771,GSM6278772,GSM6278773","GSM6278772","GSM6278773",0.99355775591817,FALSE,17017364,17315583
"GSE102674","GSM2742709,GSM2742710,GSM2742711,GSM2742","GSM2742710","GSM2742711",0.993554118657713,FALSE,21001108,19255572
"GSE210765","GSM6436831,GSM6436832,GSM6436833,GSM6436","GSM6436832","GSM6436833",0.993551439050812,FALSE,16425889,14827644
"GSE256220,GSE262877","GSM8180936,GSM8180937,GSM8180938","GSM8180937","GSM8180938",0.993550838962369,FALSE,20967779,21707141
"GSE125437","GSM3574072,GSM3574073,GSM3574074,GSM3574","GSM3574072","GSM3574074",0.993549319135099,FALSE,22782193,22961623
"GSE102674","GSM2742709,GSM2742710,GSM2742711,GSM2742","GSM2742709","GSM2742712",0.993546996105395,FALSE,20308072,19792426
"GSE188382","GSM5678447,GSM5678448,GSM5678450","GSM5678448","GSM5678450",0.993546685045309,FALSE,20144008,18947534
"GSE119007","GSM3356554,GSM3356556","GSM3356554","GSM3356556",0.993546075069967,FALSE,33095065,30864567
"GSE250224","GSM7975847,GSM7975848,GSM7975849,GSM7975","GSM7975847","GSM7975848",0.993542789849058,FALSE,20415711,20628959
"GSE157364","GSM4763705,GSM4763709,GSM4763713","GSM4763705","GSM4763709",0.993542663562945,FALSE,35760732,32815944
"GSE188382","GSM5678439,GSM5678440,GSM5678441,GSM5678","GSM5678439","GSM5678441",0.993541002030725,FALSE,19112753,20290712
"GSE226045,GSE226047","GSM7061976,GSM7061977","GSM7061976","GSM7061977",0.993540408468319,FALSE,21549396,26079995
"GSE155000,GSE155002","GSM4693026,GSM4693024,GSM4693025","GSM4693024","GSM4693025",0.993540285899971,FALSE,15543487,16540413
"GSE232640","GSM7360710,GSM7360712,GSM7360714,GSM7360","GSM7360714","GSM7360717",0.993539215841601,FALSE,17319743,17351960
"GSE179395","GSM5416895,GSM5416896,GSM5416897,GSM5416","GSM5416895","GSM5416898",0.993534552128094,FALSE,21776711,22491276
"GSE222279","GSM6919388,GSM6919389,GSM6919390","GSM6919389","GSM6919390",0.993529772471939,FALSE,20890270,21174431
"GSE181229","GSM5493218,GSM5493219,GSM5493220","GSM5493219","GSM5493220",0.993529671204858,FALSE,34010612,36616029
"GSE183777","GSM5570709,GSM5570710,GSM5570711","GSM5570709","GSM5570711",0.993525380191081,FALSE,33770040,33372912
"GSE176123","GSM5356391,GSM5356392,GSM5356393,GSM5356","GSM5356392","GSM5356393",0.993523316576703,FALSE,26423288,28848483
"GSE163908","GSM4990515,GSM4990516,GSM4990517","GSM4990515","GSM4990516",0.993521441704854,FALSE,23857968,19919331
"GSE99875","GSM2656584,GSM2656585,GSM2656586,GSM2656","GSM2656587","GSM2656589",0.993518339443306,FALSE,20268610,53269487
"GSE214052,GSE214054","GSM6598422,GSM6598423","GSM6598422","GSM6598423",0.993518193614224,FALSE,19861106,21374201
"GSE256370","GSM8096347,GSM8096348,GSM8096349","GSM8096348","GSM8096349",0.993516686114771,FALSE,22116450,25669789
"GSE194420","GSM5835507,GSM5835508,GSM5835509","GSM5835507","GSM5835508",0.993513572764552,FALSE,19188749,18715376
"GSE245762","GSM7848701,GSM7848702,GSM7848703","GSM7848702","GSM7848703",0.993510732806864,FALSE,28873995,41328971
"GSE64553","GSM1574113,GSM1574114,GSM1574119,GSM1574","GSM1574137","GSM1574139",0.993508811077656,FALSE,35227220,28061530
"GSE179347","GSM5415772,GSM5415773,GSM5415774,GSM5415","GSM5415803","GSM5415827",0.993507778147801,FALSE,24236215,22148715
"GSE64553","GSM1574092,GSM1574093,GSM1574094,GSM1574","GSM1574092","GSM1574098",0.993505881634379,FALSE,33730600,43801996
"GSE216137","GSM6659172,GSM6659173,GSM6659174","GSM6659173","GSM6659174",0.993501502806629,FALSE,32526678,29792126
"GSE148697","GSM4476801,GSM4476802,GSM4476803","GSM4476801","GSM4476802",0.993500759450228,FALSE,24464379,24961171
"GSE151803","GSM4591144,GSM4591145,GSM4591147,GSM4591","GSM4591147","GSM4591151",0.993496283404596,FALSE,16862536,31403278
"GSE214052,GSE214054","GSM6598403,GSM6598404,GSM6598405","GSM6598403","GSM6598404",0.993496271162287,FALSE,20274888,20907148
"GSE181229","GSM5493221,GSM5493222,GSM5493223,GSM5493","GSM5493225","GSM5493226",0.993496144474058,FALSE,34054169,23015757
"GSE236253","GSM7520421,GSM7520422","GSM7520421","GSM7520422",0.993495826109101,FALSE,17424389,18285119
"GSE179347","GSM5415855,GSM5415856,GSM5415857,GSM5415","GSM5415855","GSM5415904",0.993493447012932,FALSE,29866338,34062059
"GSE207122","GSM6278771,GSM6278772,GSM6278773","GSM6278771","GSM6278773",0.993491761520487,FALSE,16029822,17315583
"GSE217334","GSM6714224,GSM6714226,GSM6714227,GSM6714","GSM6714226","GSM6714228",0.993491154859966,FALSE,20506354,20947570
"GSE98428,GSE98432","GSM2595284,GSM2595285,GSM2595286,GSM2595","GSM2595286","GSM2595290",0.993490466239426,FALSE,40176179,45940551
"GSE232640","GSM7360710,GSM7360712,GSM7360714,GSM7360","GSM7360712","GSM7360717",0.99348794265938,FALSE,19796592,17351960
"GSE119606","GSM3378746,GSM3378747,GSM3378748","GSM3378747","GSM3378748",0.993485990814388,FALSE,25505794,27650747
"GSE180180","GSM5454800,GSM5454801,GSM5454802,GSM5454","GSM5454805","GSM5454806",0.993485908288167,FALSE,17379903,27002138
"GSE161021","GSM4888075,GSM4888076,GSM4888077","GSM4888076","GSM4888077",0.993485409869043,FALSE,31674748,26215135
"GSE240370","GSM7696980,GSM7696981,GSM7696983,GSM7696","GSM7696981","GSM7696983",0.993481847486011,FALSE,22515553,22050432
"GSE89127,GSE89129","GSM2359215,GSM2359216,GSM2359217","GSM2359215","GSM2359216",0.993481826382217,FALSE,13349170,13407628
"GSE216540","GSM6678878,GSM6678879,GSM6678880,GSM6678","GSM6678878","GSM6678879",0.993481508919348,FALSE,42732198,42520507
"GSE124118","GSM3521166,GSM3521167,GSM3521168","GSM3521167","GSM3521168",0.993480146507733,FALSE,40578528,23359070
"GSE144484","GSM4289033,GSM4289034,GSM4289035","GSM4289033","GSM4289034",0.9934763672249,FALSE,17869661,17771336
"GSE240369","GSM7696924,GSM7696925,GSM7696926,GSM7696","GSM7696930","GSM7696932",0.993475964754648,FALSE,22011947,23042175
"GSE104756","GSM2807205,GSM2807206,GSM2807207,GSM2807","GSM2807209","GSM2807210",0.993475201164972,FALSE,16773273,19956930
"GSE168462,GSE168463","GSM5140879,GSM5140881,GSM5140882","GSM5140879","GSM5140882",0.993474023141966,FALSE,24911346,24721957
"GSE240167","GSM7683803,GSM7683804,GSM7683805,GSM7683","GSM7683803","GSM7683804",0.993473148628516,FALSE,13811071,15725287
"GSE250224","GSM7975843,GSM7975844,GSM7975845,GSM7975","GSM7975844","GSM7975845",0.993472957595872,FALSE,20744699,20848193
"GSE217334","GSM6714207,GSM6714208,GSM6714210","GSM6714207","GSM6714210",0.993472101230411,FALSE,34452372,30814845
"GSE255352","GSM8070214,GSM8070215,GSM8070216","GSM8070215","GSM8070216",0.993469091175831,FALSE,20798935,20799816
"GSE179347","GSM5415852,GSM5415853,GSM5415854","GSM5415852","GSM5415853",0.993467939065844,FALSE,25405882,39324871
"GSE97117,GSE97358","GSM2562505,GSM2562507,GSM2562509,GSM2562","GSM2562577","GSM2562623",0.993466530972015,FALSE,42931528,37176829
"GSE229136","GSM7153088,GSM7153089,GSM7153090","GSM7153088","GSM7153090",0.993463391134629,FALSE,16697162,17233003
"GSE179395","GSM5416895,GSM5416896,GSM5416897,GSM5416","GSM5416895","GSM5416896",0.993459138313517,FALSE,21776711,19798653
"GSE194434","GSM5835651,GSM5835652,GSM5835653,GSM5835","GSM5835653","GSM5835654",0.993449272778455,FALSE,28383560,31701620
"GSE158969","GSM4816747,GSM4816749,GSM4816750,GSM4816","GSM4816747","GSM4816753",0.993446435718144,FALSE,20446002,13108152
"GSE155832","GSM4712723,GSM4712724,GSM4712725,GSM4712","GSM4712723","GSM4712724",0.99344341458323,FALSE,29975266,31847097
"GSE179347","GSM5415766,GSM5415768","GSM5415766","GSM5415768",0.99344325569732,FALSE,25513839,22732955
"GSE244486,GSE244488","GSM7817954,GSM7817955,GSM7817956,GSM7817","GSM7817957","GSM7817959",0.99344289301841,FALSE,26591733,19503809
"GSE186396","GSM5649964,GSM5649965","GSM5649964","GSM5649965",0.993442267705104,FALSE,41932209,27271547
"GSE240928","GSM7712278,GSM7712279,GSM7712280,GSM7712","GSM7712278","GSM7712280",0.993441196399427,FALSE,39267301,39179836
"GSE237413","GSM7611222,GSM7611224,GSM7611225,GSM7611","GSM7611222","GSM7611224",0.993439055462767,FALSE,23846267,21368581
"GSE225751","GSM7055516,GSM7055518,GSM7055520","GSM7055516","GSM7055518",0.99343631127484,FALSE,32774382,37252322
"GSE132958","GSM3897511,GSM3897512","GSM3897511","GSM3897512",0.993435822579191,FALSE,29727011,23123815
"GSE123468","GSM3504544,GSM3504586,GSM3504587,GSM3504","GSM3504586","GSM3504588",0.993434006345464,FALSE,19887532,22788196
"GSE171073,GSE171074","GSM5218325,GSM5218326,GSM5218327,GSM5218","GSM5218325","GSM5218328",0.993432795899612,FALSE,25985110,46047230
"GSE161176","GSM4891037,GSM4891038,GSM4891039,GSM4891","GSM4891037","GSM4891039",0.993432717214851,FALSE,17274140,17732396
"GSE179347","GSM5415772,GSM5415773,GSM5415774,GSM5415","GSM5415796","GSM5415798",0.993432618138857,FALSE,24604543,22157617
"GSE244533,GSE244537","GSM7818786,GSM7818787","GSM7818786","GSM7818787",0.993430703373822,FALSE,20233454,23400005
"GSE250224","GSM7975847,GSM7975848,GSM7975849,GSM7975","GSM7975848","GSM7975850",0.993430149181917,FALSE,20628959,20711174
"GSE181029","GSM5482232,GSM5482233","GSM5482232","GSM5482233",0.993428335141088,FALSE,17689939,22049858
"GSE229805","GSM7178133,GSM7178134","GSM7178133","GSM7178134",0.993427927436651,FALSE,20265786,24313731
"GSE158305,GSE158307","GSM4796785,GSM4796786,GSM4796787,GSM4796","GSM4796798","GSM4796799",0.993427481648754,FALSE,18554875,15093559
"GSE206677","GSM6260368,GSM6260369,GSM6260372","GSM6260368","GSM6260369",0.993425320727673,FALSE,17758543,20586960
"GSE214052,GSE214054","GSM6598419,GSM6598420,GSM6598421","GSM6598420","GSM6598421",0.993421312438707,FALSE,19617701,19359525
"GSE158765","GSM4810058,GSM4809995,GSM4810157,GSM4810","GSM4810172","GSM4810173",0.993416144312081,FALSE,42995476,48531938
"GSE222284","GSM6919448,GSM6919449,GSM6919450","GSM6919448","GSM6919450",0.993413227078427,FALSE,27103763,28369637
"GSE245762","GSM7848698,GSM7848699,GSM7848700","GSM7848698","GSM7848700",0.993410343550059,FALSE,31641224,28971533
"GSE179347","GSM5415772,GSM5415773,GSM5415774,GSM5415","GSM5415774","GSM5415798",0.993409096573151,FALSE,27195519,22157617
"GSE100855","GSM2695283,GSM2695284,GSM2695285","GSM2695283","GSM2695284",0.993407751158274,FALSE,21851151,15591252
"GSE179347","GSM5415772,GSM5415773,GSM5415774,GSM5415","GSM5415773","GSM5415803",0.993407199398192,FALSE,22476107,24236215
"GSE240167","GSM7683799,GSM7683800,GSM7683801,GSM7683","GSM7683800","GSM7683802",0.993406645743208,FALSE,15610391,15206888
"GSE161176","GSM4891040,GSM4891041,GSM4891049,GSM4891","GSM4891088","GSM4891089",0.993405360188348,FALSE,17818167,18468120
"GSE241554","GSM7730897,GSM7730898,GSM7730899","GSM7730898","GSM7730899",0.993401724223813,FALSE,24922181,24536488
"GSE214721","GSM6614911,GSM6614913,GSM6614915","GSM6614911","GSM6614913",0.99340106445694,FALSE,43374683,41607034
"GSE64553","GSM1574113,GSM1574114,GSM1574119,GSM1574","GSM1574119","GSM1574125",0.993399693052517,FALSE,31609347,33485549
"GSE232640","GSM7360710,GSM7360712,GSM7360714,GSM7360","GSM7360710","GSM7360717",0.993397404322681,FALSE,20435017,17351960
"GSE216137","GSM6659178,GSM6659179,GSM6659180","GSM6659178","GSM6659179",0.993395185429636,FALSE,43893454,40734082
"GSE141585","GSM4209221,GSM4209222,GSM4209223","GSM4209222","GSM4209223",0.993393405648783,FALSE,16316310,17971164
"GSE163539","GSM4981333,GSM4981334,GSM4981335","GSM4981333","GSM4981334",0.993390234840521,FALSE,21309718,21014904
"GSE232640","GSM7360710,GSM7360712,GSM7360714,GSM7360","GSM7360710","GSM7360714",0.993388776918408,FALSE,20435017,17319743
"GSE168670,GSE168671","GSM5155459,GSM5155460,GSM5155461","GSM5155459","GSM5155461",0.99338717251614,FALSE,20639369,18772091
"GSE147876,GSE147877","GSM4447594,GSM4447595,GSM4447596","GSM4447594","GSM4447596",0.993386572225481,FALSE,20053944,21944136
"GSE213615","GSM6589882,GSM6589884,GSM6589883","GSM6589884","GSM6589883",0.993385110917237,FALSE,25704733,27496978
"GSE152360,GSE152367","GSM4613530,GSM4613531","GSM4613530","GSM4613531",0.993384504418079,FALSE,23491681,22013211
"GSE214052,GSE214054","GSM6598403,GSM6598404,GSM6598405","GSM6598404","GSM6598405",0.993382752561421,FALSE,20907148,18537204
"GSE244305","GSM7813232,GSM7813233","GSM7813232","GSM7813233",0.993381818023575,FALSE,21501096,19236085
"GSE64553","GSM1574092,GSM1574093,GSM1574094,GSM1574","GSM1574092","GSM1574100",0.993379237689707,FALSE,33730600,37206012
"GSE155000,GSE155002","GSM4693027,GSM4693028,GSM4693029","GSM4693027","GSM4693028",0.993379141632287,FALSE,13620226,15635468
"GSE80153,GSE80154","GSM2572353,GSM2572354,GSM2572355","GSM2572354","GSM2572355",0.993378642833642,FALSE,36364151,31847090
"GSE145316","GSM4314670,GSM4314671","GSM4314670","GSM4314671",0.993377829425237,FALSE,31846823,30071678
"GSE189764","GSM5706915,GSM5706916,GSM5706917","GSM5706916","GSM5706917",0.993375755933661,FALSE,31346442,30752327
"GSE217334","GSM6714224,GSM6714226,GSM6714227,GSM6714","GSM6714230","GSM6714231",0.993374011184809,FALSE,22882702,23162021
"GSE155000,GSE155002","GSM4693027,GSM4693028,GSM4693029","GSM4693028","GSM4693029",0.993373608863863,FALSE,15635468,16423544
"GSE158765","GSM4810058,GSM4809995,GSM4810157,GSM4810","GSM4809996","GSM4809998",0.993371706431863,FALSE,39023766,41575614
"GSE266389,GSE266391","GSM8246173,GSM8246174","GSM8246173","GSM8246174",0.993368659094397,FALSE,18153666,16117741
"GSE155000,GSE155002","GSM4693026,GSM4693024,GSM4693025","GSM4693026","GSM4693024",0.993367368390838,FALSE,17361556,15543487
"GSE152360,GSE152367","GSM4613464,GSM4613465,GSM4613466","GSM4613464","GSM4613465",0.993366949003616,FALSE,25602435,27119762
