"studio","a","b","ta","tb","r","stessa_libreria"
"GSE178340","GSM5387944","GSM5387945","ATRA2_S5_L001","ATRA2_S5_L002",0.879327723228756,TRUE
"GSE178340","GSM5387936","GSM5387946","ATRA-Cfz_S8_L001","ATRA2_S5_L003",0.876325198690377,FALSE
"GSE178340","GSM5387937","GSM5387946","ATRA-Cfz_S8_L002","ATRA2_S5_L003",0.876611230000216,FALSE
"GSE178340","GSM5387938","GSM5387946","ATRA-Cfz_S8_L003","ATRA2_S5_L003",0.877572525644469,FALSE
"GSE178340","GSM5387939","GSM5387946","ATRA-Cfz_S8_L004","ATRA2_S5_L003",0.875272317789527,FALSE
"GSE178340","GSM5387940","GSM5387946","ATRA1_S4_L001","ATRA2_S5_L003",0.881306415290353,FALSE
"GSE178340","GSM5387941","GSM5387946","ATRA1_S4_L002","ATRA2_S5_L003",0.883204088915178,FALSE
"GSE178340","GSM5387942","GSM5387946","ATRA1_S4_L003","ATRA2_S5_L003",0.882398762908254,FALSE
"GSE178340","GSM5387943","GSM5387946","ATRA1_S4_L004","ATRA2_S5_L003",0.883616770656605,FALSE
"GSE178340","GSM5387944","GSM5387946","ATRA2_S5_L001","ATRA2_S5_L003",0.879928488996056,TRUE
"GSE178340","GSM5387945","GSM5387946","ATRA2_S5_L002","ATRA2_S5_L003",0.882095965788612,TRUE
"GSE178340","GSM5387936","GSM5387947","ATRA-Cfz_S8_L001","ATRA2_S5_L004",0.877481243502426,FALSE
"GSE178340","GSM5387937","GSM5387947","ATRA-Cfz_S8_L002","ATRA2_S5_L004",0.875500369294144,FALSE
"GSE178340","GSM5387938","GSM5387947","ATRA-Cfz_S8_L003","ATRA2_S5_L004",0.875917381165556,FALSE
"GSE178340","GSM5387939","GSM5387947","ATRA-Cfz_S8_L004","ATRA2_S5_L004",0.875854927847889,FALSE
"GSE178340","GSM5387940","GSM5387947","ATRA1_S4_L001","ATRA2_S5_L004",0.880408539546942,FALSE
"GSE178340","GSM5387941","GSM5387947","ATRA1_S4_L002","ATRA2_S5_L004",0.881079448881651,FALSE
"GSE178340","GSM5387942","GSM5387947","ATRA1_S4_L003","ATRA2_S5_L004",0.878970029214064,FALSE
"GSE178340","GSM5387943","GSM5387947","ATRA1_S4_L004","ATRA2_S5_L004",0.881708271193368,FALSE
"GSE178340","GSM5387944","GSM5387947","ATRA2_S5_L001","ATRA2_S5_L004",0.878454401868396,TRUE
"GSE178340","GSM5387945","GSM5387947","ATRA2_S5_L002","ATRA2_S5_L004",0.880903128502463,TRUE
"GSE178340","GSM5387946","GSM5387947","ATRA2_S5_L003","ATRA2_S5_L004",0.878605734007651,TRUE
"GSE178340","GSM5387936","GSM5387948","ATRA-Cfz_S8_L001","ATRA3_S6_L001",0.876640908091614,FALSE
"GSE178340","GSM5387937","GSM5387948","ATRA-Cfz_S8_L002","ATRA3_S6_L001",0.878969535382767,FALSE
"GSE178340","GSM5387938","GSM5387948","ATRA-Cfz_S8_L003","ATRA3_S6_L001",0.877240254551453,FALSE
"GSE178340","GSM5387939","GSM5387948","ATRA-Cfz_S8_L004","ATRA3_S6_L001",0.876242749708702,FALSE
"GSE178340","GSM5387940","GSM5387948","ATRA1_S4_L001","ATRA3_S6_L001",0.882005710352085,FALSE
"GSE178340","GSM5387941","GSM5387948","ATRA1_S4_L002","ATRA3_S6_L001",0.881559015733624,FALSE
"GSE178340","GSM5387942","GSM5387948","ATRA1_S4_L003","ATRA3_S6_L001",0.883552293163526,FALSE
"GSE178340","GSM5387943","GSM5387948","ATRA1_S4_L004","ATRA3_S6_L001",0.881805207520898,FALSE
"GSE178340","GSM5387944","GSM5387948","ATRA2_S5_L001","ATRA3_S6_L001",0.879876477508158,FALSE
"GSE178340","GSM5387945","GSM5387948","ATRA2_S5_L002","ATRA3_S6_L001",0.879746215787605,FALSE
"GSE178340","GSM5387946","GSM5387948","ATRA2_S5_L003","ATRA3_S6_L001",0.882364091452441,FALSE
"GSE178340","GSM5387947","GSM5387948","ATRA2_S5_L004","ATRA3_S6_L001",0.87970173417783,FALSE
"GSE178340","GSM5387936","GSM5387949","ATRA-Cfz_S8_L001","ATRA3_S6_L002",0.88010198694919,FALSE
"GSE178340","GSM5387937","GSM5387949","ATRA-Cfz_S8_L002","ATRA3_S6_L002",0.879475949124924,FALSE
"GSE178340","GSM5387938","GSM5387949","ATRA-Cfz_S8_L003","ATRA3_S6_L002",0.878017872000125,FALSE
"GSE178340","GSM5387939","GSM5387949","ATRA-Cfz_S8_L004","ATRA3_S6_L002",0.879237496477825,FALSE
"GSE178340","GSM5387940","GSM5387949","ATRA1_S4_L001","ATRA3_S6_L002",0.883153293233207,FALSE
"GSE178340","GSM5387941","GSM5387949","ATRA1_S4_L002","ATRA3_S6_L002",0.881832725133431,FALSE
"GSE178340","GSM5387942","GSM5387949","ATRA1_S4_L003","ATRA3_S6_L002",0.883094087297318,FALSE
"GSE178340","GSM5387943","GSM5387949","ATRA1_S4_L004","ATRA3_S6_L002",0.883091419317859,FALSE
"GSE178340","GSM5387944","GSM5387949","ATRA2_S5_L001","ATRA3_S6_L002",0.880798196953044,FALSE
"GSE178340","GSM5387945","GSM5387949","ATRA2_S5_L002","ATRA3_S6_L002",0.880428597607781,FALSE
"GSE178340","GSM5387946","GSM5387949","ATRA2_S5_L003","ATRA3_S6_L002",0.88149599579552,FALSE
"GSE178340","GSM5387947","GSM5387949","ATRA2_S5_L004","ATRA3_S6_L002",0.880159842220958,FALSE
"GSE178340","GSM5387948","GSM5387949","ATRA3_S6_L001","ATRA3_S6_L002",0.884687214813013,TRUE
"GSE178340","GSM5387936","GSM5387950","ATRA-Cfz_S8_L001","ATRA3_S6_L003",0.880533742684687,FALSE
"GSE178340","GSM5387937","GSM5387950","ATRA-Cfz_S8_L002","ATRA3_S6_L003",0.875901207213709,FALSE
"GSE178340","GSM5387938","GSM5387950","ATRA-Cfz_S8_L003","ATRA3_S6_L003",0.878283429582769,FALSE
"GSE178340","GSM5387939","GSM5387950","ATRA-Cfz_S8_L004","ATRA3_S6_L003",0.878535953092465,FALSE
"GSE178340","GSM5387940","GSM5387950","ATRA1_S4_L001","ATRA3_S6_L003",0.885975480568094,FALSE
"GSE178340","GSM5387941","GSM5387950","ATRA1_S4_L002","ATRA3_S6_L003",0.88411555776652,FALSE
"GSE178340","GSM5387942","GSM5387950","ATRA1_S4_L003","ATRA3_S6_L003",0.882022542793636,FALSE
"GSE178340","GSM5387943","GSM5387950","ATRA1_S4_L004","ATRA3_S6_L003",0.88174197361257,FALSE
"GSE178340","GSM5387944","GSM5387950","ATRA2_S5_L001","ATRA3_S6_L003",0.880494333693294,FALSE
"GSE178340","GSM5387945","GSM5387950","ATRA2_S5_L002","ATRA3_S6_L003",0.880797754158114,FALSE
"GSE178340","GSM5387946","GSM5387950","ATRA2_S5_L003","ATRA3_S6_L003",0.884986782650299,FALSE
"GSE178340","GSM5387947","GSM5387950","ATRA2_S5_L004","ATRA3_S6_L003",0.879694031220861,FALSE
"GSE178340","GSM5387948","GSM5387950","ATRA3_S6_L001","ATRA3_S6_L003",0.881211605113978,TRUE
"GSE178340","GSM5387949","GSM5387950","ATRA3_S6_L002","ATRA3_S6_L003",0.884277023385632,TRUE
"GSE178340","GSM5387936","GSM5387951","ATRA-Cfz_S8_L001","ATRA3_S6_L004",0.875316422113287,FALSE
"GSE178340","GSM5387937","GSM5387951","ATRA-Cfz_S8_L002","ATRA3_S6_L004",0.877971375696203,FALSE
"GSE178340","GSM5387938","GSM5387951","ATRA-Cfz_S8_L003","ATRA3_S6_L004",0.876287483247381,FALSE
"GSE178340","GSM5387939","GSM5387951","ATRA-Cfz_S8_L004","ATRA3_S6_L004",0.876034931834923,FALSE
"GSE178340","GSM5387940","GSM5387951","ATRA1_S4_L001","ATRA3_S6_L004",0.882925165339329,FALSE
"GSE178340","GSM5387941","GSM5387951","ATRA1_S4_L002","ATRA3_S6_L004",0.881253242478133,FALSE
"GSE178340","GSM5387942","GSM5387951","ATRA1_S4_L003","ATRA3_S6_L004",0.880469099304304,FALSE
"GSE178340","GSM5387943","GSM5387951","ATRA1_S4_L004","ATRA3_S6_L004",0.880868003035111,FALSE
"GSE178340","GSM5387944","GSM5387951","ATRA2_S5_L001","ATRA3_S6_L004",0.880533782897809,FALSE
"GSE178340","GSM5387945","GSM5387951","ATRA2_S5_L002","ATRA3_S6_L004",0.880309589741337,FALSE
"GSE178340","GSM5387946","GSM5387951","ATRA2_S5_L003","ATRA3_S6_L004",0.881668445906451,FALSE
"GSE178340","GSM5387947","GSM5387951","ATRA2_S5_L004","ATRA3_S6_L004",0.879782979240002,FALSE
"GSE178340","GSM5387948","GSM5387951","ATRA3_S6_L001","ATRA3_S6_L004",0.881867926075533,TRUE
"GSE178340","GSM5387949","GSM5387951","ATRA3_S6_L002","ATRA3_S6_L004",0.88273304285019,TRUE
"GSE178340","GSM5387950","GSM5387951","ATRA3_S6_L003","ATRA3_S6_L004",0.882938731725007,TRUE
"GSE178340","GSM5387936","GSM5387952","ATRA-Cfz_S8_L001","Cfz_S7_L001",0.876662621914882,FALSE
"GSE178340","GSM5387937","GSM5387952","ATRA-Cfz_S8_L002","Cfz_S7_L001",0.875409240754789,FALSE
"GSE178340","GSM5387938","GSM5387952","ATRA-Cfz_S8_L003","Cfz_S7_L001",0.876691808138585,FALSE
"GSE178340","GSM5387939","GSM5387952","ATRA-Cfz_S8_L004","Cfz_S7_L001",0.875222699641308,FALSE
"GSE178340","GSM5387940","GSM5387952","ATRA1_S4_L001","Cfz_S7_L001",0.877536547135055,FALSE
"GSE178340","GSM5387941","GSM5387952","ATRA1_S4_L002","Cfz_S7_L001",0.876365197577078,FALSE
"GSE178340","GSM5387942","GSM5387952","ATRA1_S4_L003","Cfz_S7_L001",0.876652154962602,FALSE
"GSE178340","GSM5387943","GSM5387952","ATRA1_S4_L004","Cfz_S7_L001",0.876853873029926,FALSE
"GSE178340","GSM5387944","GSM5387952","ATRA2_S5_L001","Cfz_S7_L001",0.873955025375797,FALSE
"GSE178340","GSM5387945","GSM5387952","ATRA2_S5_L002","Cfz_S7_L001",0.875486902143644,FALSE
"GSE178340","GSM5387946","GSM5387952","ATRA2_S5_L003","Cfz_S7_L001",0.877661401887693,FALSE
"GSE178340","GSM5387947","GSM5387952","ATRA2_S5_L004","Cfz_S7_L001",0.875563333935041,FALSE
"GSE178340","GSM5387948","GSM5387952","ATRA3_S6_L001","Cfz_S7_L001",0.876693680157787,FALSE
"GSE178340","GSM5387949","GSM5387952","ATRA3_S6_L002","Cfz_S7_L001",0.878389960826915,FALSE
"GSE178340","GSM5387950","GSM5387952","ATRA3_S6_L003","Cfz_S7_L001",0.878959386720684,FALSE
"GSE178340","GSM5387951","GSM5387952","ATRA3_S6_L004","Cfz_S7_L001",0.878276616748115,FALSE
"GSE178340","GSM5387936","GSM5387953","ATRA-Cfz_S8_L001","Cfz_S7_L002",0.874895869628879,FALSE
"GSE178340","GSM5387937","GSM5387953","ATRA-Cfz_S8_L002","Cfz_S7_L002",0.873436333628158,FALSE
"GSE178340","GSM5387938","GSM5387953","ATRA-Cfz_S8_L003","Cfz_S7_L002",0.873332680882781,FALSE
"GSE178340","GSM5387939","GSM5387953","ATRA-Cfz_S8_L004","Cfz_S7_L002",0.872949235795833,FALSE
"GSE178340","GSM5387940","GSM5387953","ATRA1_S4_L001","Cfz_S7_L002",0.876920140353264,FALSE
"GSE178340","GSM5387941","GSM5387953","ATRA1_S4_L002","Cfz_S7_L002",0.87560898161585,FALSE
"GSE178340","GSM5387942","GSM5387953","ATRA1_S4_L003","Cfz_S7_L002",0.874483696677212,FALSE
"GSE178340","GSM5387943","GSM5387953","ATRA1_S4_L004","Cfz_S7_L002",0.875721003064588,FALSE
"GSE178340","GSM5387944","GSM5387953","ATRA2_S5_L001","Cfz_S7_L002",0.873940129814851,FALSE
"GSE178340","GSM5387945","GSM5387953","ATRA2_S5_L002","Cfz_S7_L002",0.873911161771358,FALSE
"GSE178340","GSM5387946","GSM5387953","ATRA2_S5_L003","Cfz_S7_L002",0.87433087630786,FALSE
"GSE178340","GSM5387947","GSM5387953","ATRA2_S5_L004","Cfz_S7_L002",0.873209189310204,FALSE
"GSE178340","GSM5387948","GSM5387953","ATRA3_S6_L001","Cfz_S7_L002",0.874820616762019,FALSE
"GSE178340","GSM5387949","GSM5387953","ATRA3_S6_L002","Cfz_S7_L002",0.877428716867559,FALSE
"GSE178340","GSM5387950","GSM5387953","ATRA3_S6_L003","Cfz_S7_L002",0.875500761449169,FALSE
"GSE178340","GSM5387951","GSM5387953","ATRA3_S6_L004","Cfz_S7_L002",0.875167973778894,FALSE
"GSE178340","GSM5387952","GSM5387953","Cfz_S7_L001","Cfz_S7_L002",0.884448691479819,TRUE
"GSE178340","GSM5387936","GSM5387954","ATRA-Cfz_S8_L001","Cfz_S7_L003",0.877250051876799,FALSE
"GSE178340","GSM5387937","GSM5387954","ATRA-Cfz_S8_L002","Cfz_S7_L003",0.875131594147148,FALSE
"GSE178340","GSM5387938","GSM5387954","ATRA-Cfz_S8_L003","Cfz_S7_L003",0.875444725038399,FALSE
"GSE178340","GSM5387939","GSM5387954","ATRA-Cfz_S8_L004","Cfz_S7_L003",0.877512843016677,FALSE
"GSE178340","GSM5387940","GSM5387954","ATRA1_S4_L001","Cfz_S7_L003",0.876916612497558,FALSE
"GSE178340","GSM5387941","GSM5387954","ATRA1_S4_L002","Cfz_S7_L003",0.876942156308141,FALSE
"GSE178340","GSM5387942","GSM5387954","ATRA1_S4_L003","Cfz_S7_L003",0.877225208007805,FALSE
"GSE178340","GSM5387943","GSM5387954","ATRA1_S4_L004","Cfz_S7_L003",0.879046027486473,FALSE
"GSE178340","GSM5387944","GSM5387954","ATRA2_S5_L001","Cfz_S7_L003",0.875577893065839,FALSE
"GSE178340","GSM5387945","GSM5387954","ATRA2_S5_L002","Cfz_S7_L003",0.876194550398383,FALSE
"GSE178340","GSM5387946","GSM5387954","ATRA2_S5_L003","Cfz_S7_L003",0.876092654914007,FALSE
"GSE178340","GSM5387947","GSM5387954","ATRA2_S5_L004","Cfz_S7_L003",0.875326607774413,FALSE
"GSE178340","GSM5387948","GSM5387954","ATRA3_S6_L001","Cfz_S7_L003",0.876370123868465,FALSE
"GSE178340","GSM5387949","GSM5387954","ATRA3_S6_L002","Cfz_S7_L003",0.876549118615066,FALSE
"GSE178340","GSM5387950","GSM5387954","ATRA3_S6_L003","Cfz_S7_L003",0.879194895764027,FALSE
"GSE178340","GSM5387951","GSM5387954","ATRA3_S6_L004","Cfz_S7_L003",0.875395766392022,FALSE
"GSE178340","GSM5387952","GSM5387954","Cfz_S7_L001","Cfz_S7_L003",0.886955213632512,TRUE
"GSE178340","GSM5387953","GSM5387954","Cfz_S7_L002","Cfz_S7_L003",0.885973763633665,TRUE
"GSE178340","GSM5387936","GSM5387955","ATRA-Cfz_S8_L001","Cfz_S7_L004",0.874340692396425,FALSE
"GSE178340","GSM5387937","GSM5387955","ATRA-Cfz_S8_L002","Cfz_S7_L004",0.876043035229537,FALSE
"GSE178340","GSM5387938","GSM5387955","ATRA-Cfz_S8_L003","Cfz_S7_L004",0.874415561570306,FALSE
"GSE178340","GSM5387939","GSM5387955","ATRA-Cfz_S8_L004","Cfz_S7_L004",0.874708084890652,FALSE
"GSE178340","GSM5387940","GSM5387955","ATRA1_S4_L001","Cfz_S7_L004",0.877159386914438,FALSE
"GSE178340","GSM5387941","GSM5387955","ATRA1_S4_L002","Cfz_S7_L004",0.874462545363408,FALSE
"GSE178340","GSM5387942","GSM5387955","ATRA1_S4_L003","Cfz_S7_L004",0.874658473374671,FALSE
"GSE178340","GSM5387943","GSM5387955","ATRA1_S4_L004","Cfz_S7_L004",0.875495826054625,FALSE
"GSE178340","GSM5387944","GSM5387955","ATRA2_S5_L001","Cfz_S7_L004",0.875520784774798,FALSE
"GSE178340","GSM5387945","GSM5387955","ATRA2_S5_L002","Cfz_S7_L004",0.873046537799755,FALSE
"GSE178340","GSM5387946","GSM5387955","ATRA2_S5_L003","Cfz_S7_L004",0.874074353287974,FALSE
"GSE178340","GSM5387947","GSM5387955","ATRA2_S5_L004","Cfz_S7_L004",0.873250592056046,FALSE
"GSE178340","GSM5387948","GSM5387955","ATRA3_S6_L001","Cfz_S7_L004",0.874456474453353,FALSE
"GSE178340","GSM5387949","GSM5387955","ATRA3_S6_L002","Cfz_S7_L004",0.876891900206547,FALSE
"GSE178340","GSM5387950","GSM5387955","ATRA3_S6_L003","Cfz_S7_L004",0.875069752120321,FALSE
"GSE178340","GSM5387951","GSM5387955","ATRA3_S6_L004","Cfz_S7_L004",0.874705985708805,FALSE
"GSE178340","GSM5387952","GSM5387955","Cfz_S7_L001","Cfz_S7_L004",0.884341757584947,TRUE
"GSE178340","GSM5387953","GSM5387955","Cfz_S7_L002","Cfz_S7_L004",0.885211667567729,TRUE
"GSE178340","GSM5387954","GSM5387955","Cfz_S7_L003","Cfz_S7_L004",0.88499570757346,TRUE
"GSE178340","GSM5387936","GSM5387956","ATRA-Cfz_S8_L001","Ctrl1_S1_L001",0.87412473519315,FALSE
"GSE178340","GSM5387937","GSM5387956","ATRA-Cfz_S8_L002","Ctrl1_S1_L001",0.871597414521324,FALSE
"GSE178340","GSM5387938","GSM5387956","ATRA-Cfz_S8_L003","Ctrl1_S1_L001",0.873032912601837,FALSE
"GSE178340","GSM5387939","GSM5387956","ATRA-Cfz_S8_L004","Ctrl1_S1_L001",0.871327277964341,FALSE
"GSE178340","GSM5387940","GSM5387956","ATRA1_S4_L001","Ctrl1_S1_L001",0.878448360433146,FALSE
"GSE178340","GSM5387941","GSM5387956","ATRA1_S4_L002","Ctrl1_S1_L001",0.877253544623252,FALSE
"GSE178340","GSM5387942","GSM5387956","ATRA1_S4_L003","Ctrl1_S1_L001",0.878673656977597,FALSE
"GSE178340","GSM5387943","GSM5387956","ATRA1_S4_L004","Ctrl1_S1_L001",0.878880797604002,FALSE
"GSE178340","GSM5387944","GSM5387956","ATRA2_S5_L001","Ctrl1_S1_L001",0.876220480313649,FALSE
"GSE178340","GSM5387945","GSM5387956","ATRA2_S5_L002","Ctrl1_S1_L001",0.87812952041346,FALSE
"GSE178340","GSM5387946","GSM5387956","ATRA2_S5_L003","Ctrl1_S1_L001",0.877949905319133,FALSE
"GSE178340","GSM5387947","GSM5387956","ATRA2_S5_L004","Ctrl1_S1_L001",0.878135883037479,FALSE
"GSE178340","GSM5387948","GSM5387956","ATRA3_S6_L001","Ctrl1_S1_L001",0.876182971159833,FALSE
"GSE178340","GSM5387949","GSM5387956","ATRA3_S6_L002","Ctrl1_S1_L001",0.878885902941264,FALSE
"GSE178340","GSM5387950","GSM5387956","ATRA3_S6_L003","Ctrl1_S1_L001",0.878293117004366,FALSE
"GSE178340","GSM5387951","GSM5387956","ATRA3_S6_L004","Ctrl1_S1_L001",0.879084225483124,FALSE
"GSE178340","GSM5387952","GSM5387956","Cfz_S7_L001","Ctrl1_S1_L001",0.882586842088866,FALSE
"GSE178340","GSM5387953","GSM5387956","Cfz_S7_L002","Ctrl1_S1_L001",0.883686542469058,FALSE
"GSE178340","GSM5387954","GSM5387956","Cfz_S7_L003","Ctrl1_S1_L001",0.885446118168793,FALSE
"GSE178340","GSM5387955","GSM5387956","Cfz_S7_L004","Ctrl1_S1_L001",0.881762939778126,FALSE
"GSE178340","GSM5387936","GSM5387957","ATRA-Cfz_S8_L001","Ctrl1_S1_L002",0.87150096084355,FALSE
"GSE178340","GSM5387937","GSM5387957","ATRA-Cfz_S8_L002","Ctrl1_S1_L002",0.872151050520815,FALSE
"GSE178340","GSM5387938","GSM5387957","ATRA-Cfz_S8_L003","Ctrl1_S1_L002",0.870802350519757,FALSE
"GSE178340","GSM5387939","GSM5387957","ATRA-Cfz_S8_L004","Ctrl1_S1_L002",0.871300718267292,FALSE
"GSE178340","GSM5387940","GSM5387957","ATRA1_S4_L001","Ctrl1_S1_L002",0.877759844594767,FALSE
"GSE178340","GSM5387941","GSM5387957","ATRA1_S4_L002","Ctrl1_S1_L002",0.876672269514546,FALSE
"GSE178340","GSM5387942","GSM5387957","ATRA1_S4_L003","Ctrl1_S1_L002",0.878131318316602,FALSE
"GSE178340","GSM5387943","GSM5387957","ATRA1_S4_L004","Ctrl1_S1_L002",0.87766348975581,FALSE
"GSE178340","GSM5387944","GSM5387957","ATRA2_S5_L001","Ctrl1_S1_L002",0.873621533571454,FALSE
"GSE178340","GSM5387945","GSM5387957","ATRA2_S5_L002","Ctrl1_S1_L002",0.875846702348134,FALSE
"GSE178340","GSM5387946","GSM5387957","ATRA2_S5_L003","Ctrl1_S1_L002",0.876747602378746,FALSE
"GSE178340","GSM5387947","GSM5387957","ATRA2_S5_L004","Ctrl1_S1_L002",0.876509482546415,FALSE
"GSE178340","GSM5387948","GSM5387957","ATRA3_S6_L001","Ctrl1_S1_L002",0.876181732713047,FALSE
"GSE178340","GSM5387949","GSM5387957","ATRA3_S6_L002","Ctrl1_S1_L002",0.877411609085322,FALSE
"GSE178340","GSM5387950","GSM5387957","ATRA3_S6_L003","Ctrl1_S1_L002",0.876578260603041,FALSE
"GSE178340","GSM5387951","GSM5387957","ATRA3_S6_L004","Ctrl1_S1_L002",0.875895775177814,FALSE
"GSE178340","GSM5387952","GSM5387957","Cfz_S7_L001","Ctrl1_S1_L002",0.882283354968624,FALSE
"GSE178340","GSM5387953","GSM5387957","Cfz_S7_L002","Ctrl1_S1_L002",0.88223998173694,FALSE
"GSE178340","GSM5387954","GSM5387957","Cfz_S7_L003","Ctrl1_S1_L002",0.884093304898672,FALSE
"GSE178340","GSM5387955","GSM5387957","Cfz_S7_L004","Ctrl1_S1_L002",0.883190620069962,FALSE
"GSE178340","GSM5387956","GSM5387957","Ctrl1_S1_L001","Ctrl1_S1_L002",0.8877965859377,TRUE
"GSE178340","GSM5387936","GSM5387958","ATRA-Cfz_S8_L001","Ctrl1_S1_L003",0.870395846878726,FALSE
"GSE178340","GSM5387937","GSM5387958","ATRA-Cfz_S8_L002","Ctrl1_S1_L003",0.869396000670966,FALSE
"GSE178340","GSM5387938","GSM5387958","ATRA-Cfz_S8_L003","Ctrl1_S1_L003",0.87140534703552,FALSE
"GSE178340","GSM5387939","GSM5387958","ATRA-Cfz_S8_L004","Ctrl1_S1_L003",0.870054196448055,FALSE
"GSE178340","GSM5387940","GSM5387958","ATRA1_S4_L001","Ctrl1_S1_L003",0.878124871835477,FALSE
"GSE178340","GSM5387941","GSM5387958","ATRA1_S4_L002","Ctrl1_S1_L003",0.877427091842533,FALSE
"GSE178340","GSM5387942","GSM5387958","ATRA1_S4_L003","Ctrl1_S1_L003",0.875682572049184,FALSE
"GSE178340","GSM5387943","GSM5387958","ATRA1_S4_L004","Ctrl1_S1_L003",0.875292422980929,FALSE
"GSE178340","GSM5387944","GSM5387958","ATRA2_S5_L001","Ctrl1_S1_L003",0.874291749253927,FALSE
"GSE178340","GSM5387945","GSM5387958","ATRA2_S5_L002","Ctrl1_S1_L003",0.873581092598637,FALSE
"GSE178340","GSM5387946","GSM5387958","ATRA2_S5_L003","Ctrl1_S1_L003",0.876904064658906,FALSE
"GSE178340","GSM5387947","GSM5387958","ATRA2_S5_L004","Ctrl1_S1_L003",0.875345821083391,FALSE
"GSE178340","GSM5387948","GSM5387958","ATRA3_S6_L001","Ctrl1_S1_L003",0.876959585804136,FALSE
"GSE178340","GSM5387949","GSM5387958","ATRA3_S6_L002","Ctrl1_S1_L003",0.876388908467227,FALSE
"GSE178340","GSM5387950","GSM5387958","ATRA3_S6_L003","Ctrl1_S1_L003",0.878233076596926,FALSE
"GSE178340","GSM5387951","GSM5387958","ATRA3_S6_L004","Ctrl1_S1_L003",0.875826039512349,FALSE
"GSE178340","GSM5387952","GSM5387958","Cfz_S7_L001","Ctrl1_S1_L003",0.881596135605079,FALSE
"GSE178340","GSM5387953","GSM5387958","Cfz_S7_L002","Ctrl1_S1_L003",0.882903860146076,FALSE
"GSE178340","GSM5387954","GSM5387958","Cfz_S7_L003","Ctrl1_S1_L003",0.883830602290753,FALSE
"GSE178340","GSM5387955","GSM5387958","Cfz_S7_L004","Ctrl1_S1_L003",0.882380897273532,FALSE
"GSE178340","GSM5387956","GSM5387958","Ctrl1_S1_L001","Ctrl1_S1_L003",0.886485430600282,TRUE
"GSE178340","GSM5387957","GSM5387958","Ctrl1_S1_L002","Ctrl1_S1_L003",0.886322531961654,TRUE
"GSE178340","GSM5387936","GSM5387959","ATRA-Cfz_S8_L001","Ctrl1_S1_L004",0.873562363499157,FALSE
"GSE178340","GSM5387937","GSM5387959","ATRA-Cfz_S8_L002","Ctrl1_S1_L004",0.871479040717205,FALSE
"GSE178340","GSM5387938","GSM5387959","ATRA-Cfz_S8_L003","Ctrl1_S1_L004",0.87172639251729,FALSE
"GSE178340","GSM5387939","GSM5387959","ATRA-Cfz_S8_L004","Ctrl1_S1_L004",0.870371634222122,FALSE
"GSE178340","GSM5387940","GSM5387959","ATRA1_S4_L001","Ctrl1_S1_L004",0.878229092836083,FALSE
"GSE178340","GSM5387941","GSM5387959","ATRA1_S4_L002","Ctrl1_S1_L004",0.875998185330678,FALSE
"GSE178340","GSM5387942","GSM5387959","ATRA1_S4_L003","Ctrl1_S1_L004",0.875472475104809,FALSE
"GSE178340","GSM5387943","GSM5387959","ATRA1_S4_L004","Ctrl1_S1_L004",0.877242490227299,FALSE
"GSE178340","GSM5387944","GSM5387959","ATRA2_S5_L001","Ctrl1_S1_L004",0.876530563284388,FALSE
"GSE178340","GSM5387945","GSM5387959","ATRA2_S5_L002","Ctrl1_S1_L004",0.875987166473578,FALSE
"GSE178340","GSM5387946","GSM5387959","ATRA2_S5_L003","Ctrl1_S1_L004",0.876186913179098,FALSE
"GSE178340","GSM5387947","GSM5387959","ATRA2_S5_L004","Ctrl1_S1_L004",0.875710482902211,FALSE
"GSE178340","GSM5387948","GSM5387959","ATRA3_S6_L001","Ctrl1_S1_L004",0.876613255516923,FALSE
"GSE178340","GSM5387949","GSM5387959","ATRA3_S6_L002","Ctrl1_S1_L004",0.877117054081984,FALSE
"GSE178340","GSM5387950","GSM5387959","ATRA3_S6_L003","Ctrl1_S1_L004",0.877293831733942,FALSE
"GSE178340","GSM5387951","GSM5387959","ATRA3_S6_L004","Ctrl1_S1_L004",0.876608561638346,FALSE
"GSE178340","GSM5387952","GSM5387959","Cfz_S7_L001","Ctrl1_S1_L004",0.881919972959604,FALSE
"GSE178340","GSM5387953","GSM5387959","Cfz_S7_L002","Ctrl1_S1_L004",0.881726721363575,FALSE
"GSE178340","GSM5387954","GSM5387959","Cfz_S7_L003","Ctrl1_S1_L004",0.882513586642293,FALSE
"GSE178340","GSM5387955","GSM5387959","Cfz_S7_L004","Ctrl1_S1_L004",0.88029408384187,FALSE
"GSE178340","GSM5387956","GSM5387959","Ctrl1_S1_L001","Ctrl1_S1_L004",0.887348421270468,TRUE
"GSE178340","GSM5387957","GSM5387959","Ctrl1_S1_L002","Ctrl1_S1_L004",0.885767396138902,TRUE
